item_number,description,category,item_link,parts_link,release_year,parts_id,parts_description
cty1084,"Hot Drinks Stand Clerk - Female, Dark Tan Sweater, Scarf, Ponytail",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1084,https://www.bricklink.com/catalogItemInv.asp?M=cty1084,2019,87990,"Bright Light Yellow Minifigure, Hair Female Ponytail and Swept Sideways Fringe "
cty1084,"Hot Drinks Stand Clerk - Female, Dark Tan Sweater, Scarf, Ponytail",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1084,https://www.bricklink.com/catalogItemInv.asp?M=cty1084,2019,970c00,Dark Green Hips  and Legs Plain 
cty1084,"Hot Drinks Stand Clerk - Female, Dark Tan Sweater, Scarf, Ponytail",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1084,https://www.bricklink.com/catalogItemInv.asp?M=cty1084,2019,973pb3333c01,Dark Tan Torso Ninjago Female Fair Isle Sweater with Zip Pattern / Dark Tan Arms / Yellow Hands 
cty1084,"Hot Drinks Stand Clerk - Female, Dark Tan Sweater, Scarf, Ponytail",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1084,https://www.bricklink.com/catalogItemInv.asp?M=cty1084,2019,25376,Orange Minifigure Scarf Long Wrapped 
cty1084,"Hot Drinks Stand Clerk - Female, Dark Tan Sweater, Scarf, Ponytail",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1084,https://www.bricklink.com/catalogItemInv.asp?M=cty1084,2019,3626cpb1567,"Yellow Minifigure, Head Female Glasses Black, Brown Eyebrows, Open Mouth Smile with Peach Lips Pattern - Hollow Stud "
cty0933,Hotel Bellhop,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0933,https://www.bricklink.com/catalogItemInv.asp?M=cty0933,2018,3624,"Black Minifigure, Headgear Hat, Police "
cty0933,Hotel Bellhop,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0933,https://www.bricklink.com/catalogItemInv.asp?M=cty0933,2018,970c00,Dark Red Hips  and Legs Plain 
cty0933,Hotel Bellhop,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0933,https://www.bricklink.com/catalogItemInv.asp?M=cty0933,2018,973pb3281c01,Dark Red Torso Suit Vest with Gold and Black Trim and Buttons and Name Tag Pattern / Dark Red Arms / White Hands 
cty0933,Hotel Bellhop,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0933,https://www.bricklink.com/catalogItemInv.asp?M=cty0933,2018,3626cpb1569,"Yellow Minifigure, Head Black Eyebrows, White Pupils, Chin Dimple, Open Mouth Smile with Teeth Pattern - Hollow Stud "
cty1026,Ice Cream Vendor - Cap,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1026,https://www.bricklink.com/catalogItemInv.asp?M=cty1026,2019,35660pb03,"Bright Light Yellow Minifigure, Hair Combo, Hair with Hat, Ponytail with White Ball Cap Pattern "
cty1026,Ice Cream Vendor - Cap,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1026,https://www.bricklink.com/catalogItemInv.asp?M=cty1026,2019,970c00,Dark Pink Hips  and Legs Plain 
cty1026,Ice Cream Vendor - Cap,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1026,https://www.bricklink.com/catalogItemInv.asp?M=cty1026,2019,973pb3548c01,White Torso Shirt with Dark Turquoise and Dark Pink Vertical Stripes Pattern / White Arms / Yellow Hands 
cty1026,Ice Cream Vendor - Cap,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1026,https://www.bricklink.com/catalogItemInv.asp?M=cty1026,2019,3626cpb1277,"Yellow Minifigure, Head Dual Sided Female Black Eyebrows, Dark Pink Lips, Eyelashes / Sunglasses with Medium Lavender Frames Pattern - Hollow Stud "
cty1139,"Ice Cream Vendor - Female, Red Legs, Bright Light Yellow Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1139,https://www.bricklink.com/catalogItemInv.asp?M=cty1139,2020,973pb3536c01,Blue Torso White Vertical Stripes and Red Bow Tie Pattern / Blue Arms / Yellow Hands 
cty1139,"Ice Cream Vendor - Female, Red Legs, Bright Light Yellow Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1139,https://www.bricklink.com/catalogItemInv.asp?M=cty1139,2020,87990,"Bright Light Yellow Minifigure, Hair Female Ponytail and Swept Sideways Fringe "
cty1139,"Ice Cream Vendor - Female, Red Legs, Bright Light Yellow Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1139,https://www.bricklink.com/catalogItemInv.asp?M=cty1139,2020,970c00,Red Hips  and Legs Plain 
cty1139,"Ice Cream Vendor - Female, Red Legs, Bright Light Yellow Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1139,https://www.bricklink.com/catalogItemInv.asp?M=cty1139,2020,3626cpb2381,"Yellow Minifigure, Head Female Black Eyebrows, Eyelashes, Peach Lips, Smile, Teeth Pattern - Hollow Stud "
cty1389,"Ice Cream Vendor - Male, Lime Hoodie, Bright Green Ice Cream Suit",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1389,https://www.bricklink.com/catalogItemInv.asp?M=cty1389,2022,80678pb01," Bright Green Minifigure, Headgear Head Cover, Costume Ice Cream with Tan Cone Pattern "
cty1389,"Ice Cream Vendor - Male, Lime Hoodie, Bright Green Ice Cream Suit",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1389,https://www.bricklink.com/catalogItemInv.asp?M=cty1389,2022,970c00,Dark Tan Hips  and Legs Plain 
cty1389,"Ice Cream Vendor - Male, Lime Hoodie, Bright Green Ice Cream Suit",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1389,https://www.bricklink.com/catalogItemInv.asp?M=cty1389,2022,973pb2735c01,"Lime Torso Hoodie with White Drawstrings, Silver Adjusters and Kangaroo Pockets Pattern / Yellow Arms / Yellow Hands "
cty1389,"Ice Cream Vendor - Male, Lime Hoodie, Bright Green Ice Cream Suit",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1389,https://www.bricklink.com/catalogItemInv.asp?M=cty1389,2022,3626cpb2973," Yellow Minifigure, Head Black Thick Eyebrows, 3 Bright Light Blue Sweat Drops, Open Mouth with Teeth Pattern - Hollow Stud "
cty0938,Ice Cream Vendor - Striped Shirt,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0938,https://www.bricklink.com/catalogItemInv.asp?M=cty0938,2018,37823,"Bright Light Yellow Minifigure, Hair Female Short Tousled with Side Part "
cty0938,Ice Cream Vendor - Striped Shirt,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0938,https://www.bricklink.com/catalogItemInv.asp?M=cty0938,2018,970c00,Dark Azure Hips  and Legs Plain 
cty0938,Ice Cream Vendor - Striped Shirt,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0938,https://www.bricklink.com/catalogItemInv.asp?M=cty0938,2018,973pb2734c01,White Torso Female Shirt with Red Scarf and 5 Dark Azure Stripes Pattern / Yellow Arms / Yellow Hands 
cty0938,Ice Cream Vendor - Striped Shirt,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0938,https://www.bricklink.com/catalogItemInv.asp?M=cty0938,2018,3626cpb0633,"Yellow Minifigure, Head Female Black Eyebrows, Peach Lips Open Smile Pattern - Hollow Stud "
cty0937,IT Businessperson,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0937,https://www.bricklink.com/catalogItemInv.asp?M=cty0937,2018,970c00,Sand Blue Hips  and Legs Plain 
cty0937,IT Businessperson,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0937,https://www.bricklink.com/catalogItemInv.asp?M=cty0937,2018,973pb1415c02,"Sand Blue Torso Open Suit Jacket with White Shirt, Dark Red Tie and Reddish Brown Belt Pattern / Sand Blue Arms / Yellow Hands "
cty0937,IT Businessperson,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0937,https://www.bricklink.com/catalogItemInv.asp?M=cty0937,2018,87991,"Tan Minifigure, Hair Tousled with Side Part "
cty0937,IT Businessperson,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0937,https://www.bricklink.com/catalogItemInv.asp?M=cty0937,2018,3626cpb1507,"Yellow Minifigure, Head Glasses Rounded with Brown Thin Eyebrows, Smile Pattern - Hollow Stud "
cty1348,"Janitor - Female, Medium Blue Shirt and Blue Overalls, Blue Legs, Dark Orange Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1348,https://www.bricklink.com/catalogItemInv.asp?M=cty1348,2022,970c00,Blue Hips  and Legs Plain 
cty1348,"Janitor - Female, Medium Blue Shirt and Blue Overalls, Blue Legs, Dark Orange Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1348,https://www.bricklink.com/catalogItemInv.asp?M=cty1348,2022,87990,"Dark Orange Minifigure, Hair Female Ponytail and Swept Sideways Fringe "
cty1348,"Janitor - Female, Medium Blue Shirt and Blue Overalls, Blue Legs, Dark Orange Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1348,https://www.bricklink.com/catalogItemInv.asp?M=cty1348,2022,973pb3781c01,Medium Blue Torso Overalls with Silver Wrenches and Fasteners and Yellow Pen Pattern / Medium Blue Arms / Yellow Hands 
cty1348,"Janitor - Female, Medium Blue Shirt and Blue Overalls, Blue Legs, Dark Orange Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1348,https://www.bricklink.com/catalogItemInv.asp?M=cty1348,2022,3626cpb2145,"Yellow Minifigure, Head Dual Sided Female Reddish Brown Eyebrows, Medium Nougat Freckles and Lips, Small Smirk / Left Eye Squinted Pattern - Hollow Stud "
cty1171,Jessica Sharpe,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1171,https://www.bricklink.com/catalogItemInv.asp?M=cty1171,2020,87990,"Bright Light Yellow Minifigure, Hair Female Ponytail and Swept Sideways Fringe "
cty1171,Jessica Sharpe,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1171,https://www.bricklink.com/catalogItemInv.asp?M=cty1171,2020,970c00pb0747,Sand Blue Hips and Legs with Cargo Pockets Front Pattern 
cty1171,Jessica Sharpe,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1171,https://www.bricklink.com/catalogItemInv.asp?M=cty1171,2020,973pb3902c01,"Sand Blue Torso Jacket with Zipper, Diagonal Belt and Bag on Back Pattern / Sand Blue Arms / Yellow Hands "
cty1171,Jessica Sharpe,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1171,https://www.bricklink.com/catalogItemInv.asp?M=cty1171,2020,3626cpb2618,"Yellow Minifigure, Head Female Black Eyebrows, Medium Nougat Lips, Dark Bluish Gray Band with Orange Stripes, Smile Pattern - Hollow Stud "
cty1302,Jessica Sharpe,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1302,https://www.bricklink.com/catalogItemInv.asp?M=cty1302,2021,87990,"Bright Light Yellow Minifigure, Hair Female Ponytail and Swept Sideways Fringe "
cty1302,Jessica Sharpe,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1302,https://www.bricklink.com/catalogItemInv.asp?M=cty1302,2021,973pb4390c01,"Medium Nougat Torso Female Tank Top with Reddish Brown Ribbing and Shoulder Bag, Sand Blue Scarf with Tassels, Yellow Stripes Pattern / Yellow Arms / Yellow Hands "
cty1302,Jessica Sharpe,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1302,https://www.bricklink.com/catalogItemInv.asp?M=cty1302,2021,970c00,Olive Green Hips  and Legs Plain 
cty1302,Jessica Sharpe,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1302,https://www.bricklink.com/catalogItemInv.asp?M=cty1302,2021,3626cpb2618,"Yellow Minifigure, Head Female Black Eyebrows, Medium Nougat Lips, Dark Bluish Gray Band with Orange Stripes, Smile Pattern - Hollow Stud "
cty1002,"Jet Skier Female, 'VITA RUSH' Logo, Life Jacket",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1002,https://www.bricklink.com/catalogItemInv.asp?M=cty1002,2019,970c00,Orange Hips  and Legs Plain 
cty1002,"Jet Skier Female, 'VITA RUSH' Logo, Life Jacket",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1002,https://www.bricklink.com/catalogItemInv.asp?M=cty1002,2019,38781,"Orange Minifigure Life Jacket, 2 Straps "
cty1002,"Jet Skier Female, 'VITA RUSH' Logo, Life Jacket",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1002,https://www.bricklink.com/catalogItemInv.asp?M=cty1002,2019,2447,"Trans-Black Minifigure, Visor Standard "
cty1002,"Jet Skier Female, 'VITA RUSH' Logo, Life Jacket",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1002,https://www.bricklink.com/catalogItemInv.asp?M=cty1002,2019,2446,"White Minifigure, Headgear Helmet Motorcycle (Standard) "
cty1002,"Jet Skier Female, 'VITA RUSH' Logo, Life Jacket",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1002,https://www.bricklink.com/catalogItemInv.asp?M=cty1002,2019,973pb3407c01,"White Torso Jacket with Orange Spiral, 'ViTA RUSH' Logo Pattern on Front and Back / White Arm Left / Bright Light Orange Arm Right / Dark Bluish Gray Hands "
cty1002,"Jet Skier Female, 'VITA RUSH' Logo, Life Jacket",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1002,https://www.bricklink.com/catalogItemInv.asp?M=cty1002,2019,3626cpb1746,"Yellow Minifigure, Head Female Black Eyebrows, Left Raised, Eyelashes, Peach Lips, Smirk Pattern - Hollow Stud "
cty0987,"Kayaker, Dark Blue Cap, Orange 2 Strap Life Jacket",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0987,https://www.bricklink.com/catalogItemInv.asp?M=cty0987,2019,11303,"Dark Blue Minifigure, Headgear Cap - Short Curved Bill with Seams and Hole on Top "
cty0987,"Kayaker, Dark Blue Cap, Orange 2 Strap Life Jacket",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0987,https://www.bricklink.com/catalogItemInv.asp?M=cty0987,2019,970c00,Dark Tan Hips  and Legs Plain 
cty0987,"Kayaker, Dark Blue Cap, Orange 2 Strap Life Jacket",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0987,https://www.bricklink.com/catalogItemInv.asp?M=cty0987,2019,973pb2066c02,Light Bluish Gray Torso Hooded Sweatshirt Open with Drawstrings over Dark Red Top Pattern / Light Bluish Gray Arms / Yellow Hands 
cty0987,"Kayaker, Dark Blue Cap, Orange 2 Strap Life Jacket",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0987,https://www.bricklink.com/catalogItemInv.asp?M=cty0987,2019,38781,"Orange Minifigure Life Jacket, 2 Straps "
cty0987,"Kayaker, Dark Blue Cap, Orange 2 Strap Life Jacket",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0987,https://www.bricklink.com/catalogItemInv.asp?M=cty0987,2019,3626cpb0810,"Yellow Minifigure, Head Black and Dark Tan Eyebrows, White Pupils, Cheek Lines, Smirk Pattern - Hollow Stud "
cty1241,"Kendo Instructor - White Robe with Dark Blue and Dark Orange Bogu Armor, Light Bluish Gray Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1241,https://www.bricklink.com/catalogItemInv.asp?M=cty1241,2021,970c01pb53,Dark Blue Hips and White Legs with Dark Blue Bogu Loincloth Pattern 
cty1241,"Kendo Instructor - White Robe with Dark Blue and Dark Orange Bogu Armor, Light Bluish Gray Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1241,https://www.bricklink.com/catalogItemInv.asp?M=cty1241,2021,21268,"Light Bluish Gray Minifigure, Hair Short Swept Back with Sideburns and Widow's Peak "
cty1241,"Kendo Instructor - White Robe with Dark Blue and Dark Orange Bogu Armor, Light Bluish Gray Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1241,https://www.bricklink.com/catalogItemInv.asp?M=cty1241,2021,973pb4115c01,"White Torso Robe with Dark Blue and Dark Orange Bogu Armor, Sand Blue Straps and Belt Pattern / White Arms / Dark Blue Hands "
cty1241,"Kendo Instructor - White Robe with Dark Blue and Dark Orange Bogu Armor, Light Bluish Gray Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1241,https://www.bricklink.com/catalogItemInv.asp?M=cty1241,2021,3626cpb2144,"Yellow Minifigure, Head Black Eyebrows, Right Raised, Dark Orange Brow Furrow, Crow's Feet, Light Bluish Gray Beard, White Highlights Pattern - Hollow Stud "
cty0941,Kiosk Attendant,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0941,https://www.bricklink.com/catalogItemInv.asp?M=cty0941,2018,970c00,Dark Bluish Gray Hips  and Legs Plain 
cty0941,Kiosk Attendant,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0941,https://www.bricklink.com/catalogItemInv.asp?M=cty0941,2018,35660pb01,"Reddish Brown Minifigure, Hair Combo, Hair with Hat, Ponytail with Red Ball Cap Pattern "
cty0941,Kiosk Attendant,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0941,https://www.bricklink.com/catalogItemInv.asp?M=cty0941,2018,973pb2626c01,"White Torso Female Jacket Open, Light Bluish Gray Shirt with Red Collar, Yellow Neck, Black Number 8 on Back Pattern / Red Arms / Yellow Hands "
cty0941,Kiosk Attendant,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0941,https://www.bricklink.com/catalogItemInv.asp?M=cty0941,2018,3626cpb0633,"Yellow Minifigure, Head Female Black Eyebrows, Peach Lips Open Smile Pattern - Hollow Stud "
cty1070,"Launch Director - Male, Black Vest with Blue Striped Tie, Dark Bluish Gray Legs, Dark Bluish Gray Hair, Glasses and Moustache",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1070,https://www.bricklink.com/catalogItemInv.asp?M=cty1070,2019,973pb3159c01,"Black Torso Town Vest with Pockets, Back Creases and Blue Striped Tie over White Collar Shirt Pattern / White Arms / Yellow Hands "
cty1070,"Launch Director - Male, Black Vest with Blue Striped Tie, Dark Bluish Gray Legs, Dark Bluish Gray Hair, Glasses and Moustache",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1070,https://www.bricklink.com/catalogItemInv.asp?M=cty1070,2019,970c00,Dark Bluish Gray Hips  and Legs Plain 
cty1070,"Launch Director - Male, Black Vest with Blue Striped Tie, Dark Bluish Gray Legs, Dark Bluish Gray Hair, Glasses and Moustache",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1070,https://www.bricklink.com/catalogItemInv.asp?M=cty1070,2019,21268,"Dark Bluish Gray Minifigure, Hair Short Swept Back with Sideburns and Widow's Peak "
cty1070,"Launch Director - Male, Black Vest with Blue Striped Tie, Dark Bluish Gray Legs, Dark Bluish Gray Hair, Glasses and Moustache",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1070,https://www.bricklink.com/catalogItemInv.asp?M=cty1070,2019,3626cpb1566,"Yellow Minifigure, Head Glasses Rectangular, Gray Eyebrows and Moustache Pattern - Hollow Stud "
cty1057,"Launch Director - Male, Black Vest with Blue Striped Tie, Dark Bluish Gray Legs, Reddish Brown Short Tousled Hair, Glasses",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1057,https://www.bricklink.com/catalogItemInv.asp?M=cty1057,2019,973pb3159c01,"Black Torso Town Vest with Pockets, Back Creases and Blue Striped Tie over White Collar Shirt Pattern / White Arms / Yellow Hands "
cty1057,"Launch Director - Male, Black Vest with Blue Striped Tie, Dark Bluish Gray Legs, Reddish Brown Short Tousled Hair, Glasses",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1057,https://www.bricklink.com/catalogItemInv.asp?M=cty1057,2019,970c00,Dark Bluish Gray Hips  and Legs Plain 
cty1057,"Launch Director - Male, Black Vest with Blue Striped Tie, Dark Bluish Gray Legs, Reddish Brown Short Tousled Hair, Glasses",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1057,https://www.bricklink.com/catalogItemInv.asp?M=cty1057,2019,62810,"Reddish Brown Minifigure, Hair Short Tousled with Side Part "
