"","item_number","description","category","item_link","minifigs_link","color_link","Name","ID","PriceLink","hexCode","gender","age","expression"
"1374","3626pb2429","Minifigure, Head Dual Sided Black Standard Eyes, Smile with Tongue / Eyes with Heart Shape Pupils Pattern (Benny)","2019","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2429","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2429&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2429#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb2429&ColorID=3","#f3d000","no tag","no tag"," Smile with Tongue / Eyes with Heart Shape Pupils Pattern (Benny)"
"1375","3626pb2272","Minifigure, Head Dual Sided Black Standard Eyes, Smile with Tongue / Scared Pattern (Benny)","2019","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2272","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2272&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2272#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb2272&ColorID=3","#f3d000","no tag","no tag"," Smile with Tongue / Scared Pattern (Benny)"
"1376","3626pb2331","Minifigure, Head Dual Sided Black Stubble, Black Eyebrows, Sheepish Smile / Open Mouth Frown Pattern","2019","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2331","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2331&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2331#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb2331&ColorID=3","#f3d000","male","no tag"," Sheepish Smile / Open Mouth Frown Pattern"
"1377","3626pb2317","Minifigure, Head Dual Sided Black Thick Eyebrows and Stubble, Closed Eyes Open Mouth / Smirk with Lowered Eyebrows Pattern","2019","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2317","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2317&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2317#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb2317&ColorID=3","#f3d000","male","no tag"," Closed Eyes Open Mouth / Smirk with Lowered Eyebrows Pattern"
"1378","3626pb2380","Minifigure, Head Dual Sided Child Black Eyebrows, Big Smile, Teeth, Open Eyes / Closed Eyes Pattern","2019","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2380","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2380&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2380#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb2380&ColorID=3","#f3d000","no tag","child"," Open Eyes / Closed Eyes Pattern"
"1379","3626pb2472","Minifigure, Head Dual Sided Child Black Eyebrows, Open Mouth Smile with Red Tongue / Grin Pattern","2019","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2472","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2472&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2472#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb2472&ColorID=3","#f3d000","no tag","child"," Open Mouth Smile with Red Tongue / Grin Pattern"
"1380","3626pb2391","Minifigure, Head Dual Sided Child Dark Brown Eyebrows, Dark Orange Freckles, Worried / Angry Pattern","2019","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2391","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2391&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2391#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb2391&ColorID=90","#faccae","no tag","child"," Worried / Angry Pattern"
"1381","3626pb2282","Minifigure, Head Dual Sided Child Dark Tan Eyebrows, Medium Nougat Freckles and Chin Dimple, Frown / Lopsided Open Mouth Smile with Teeth Pattern","2019","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2282","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2282&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2282#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb2282&ColorID=90","#faccae","no tag","child"," Frown / Lopsided Open Mouth Smile with Teeth Pattern"
"1382","3626pb2324","Minifigure, Head Dual Sided Child Female Black Eyebrows, Grin / Open Mouth Smile Pattern","2019","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2324","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2324&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2324#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb2324&ColorID=3","#f3d000","male","child"," Grin / Open Mouth Smile Pattern"
"1383","3626pb2481","Minifigure, Head Dual Sided Child, Dark Tan Eyebrows, Dark Orange Freckles, Smile / Asleep Pattern","2019","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2481","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2481&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2481#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb2481&ColorID=90","#faccae","no tag","child"," Smile / Asleep Pattern"
"1384","3626pb2421","Minifigure, Head Dual Sided Child, Reddish Brown Freckles, Grin / Scared Open Mouth, Black Eyebrows Rounded Ends Pattern","2019","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2421","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2421&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2421#T=C","Nougat",28,"https://www.bricklink.com/catalogPG.asp?P=3626pb2421&ColorID=28","#f8ae79","no tag","child"," Black Eyebrows Rounded Ends Pattern"
"1385","3626pb2437","Minifigure, Head Dual Sided Crow's Feet, Bushy Eyebrows and Rodent Teeth Pattern (Peter Pettigrew)","2019","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2437","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2437&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2437#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb2437&ColorID=90","#faccae","male","old"," Bushy Eyebrows and Rodent Teeth Pattern (Peter Pettigrew)"
"1386","3626pb2450","Minifigure, Head Dual Sided Dark Bluish Gray Eyebrows, Wrinkles, Worried / Smile Pattern","2019","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2450","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2450&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2450#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb2450&ColorID=3","#f3d000","no tag","old"," Worried / Smile Pattern"
"1387","3626pb2477","Minifigure, Head Dual Sided Dark Brown Bushy Eyebrows and Moustache, Silver Round Glasses, Open Mouth Smile with Teeth / Surprised Pattern","2019","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2477","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2477&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2477#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb2477&ColorID=90","#faccae","male","no tag"," Open Mouth Smile with Teeth / Surprised Pattern"
"1388","3626pb2461","Minifigure, Head Dual Sided Dark Brown Eyebrows and Soul Patch, Smirk / Frown Pattern","2019","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2461","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2461&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2461#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb2461&ColorID=3","#f3d000","no tag","no tag"," Smirk / Frown Pattern"
"1389","3626pb2452","Minifigure, Head Dual Sided Dark Brown Eyebrows, Black Chin Strap, Cheek Lines, Neutral / Scared with Wrinkles Below Eyes Pattern","2019","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2452","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2452&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2452#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb2452&ColorID=90","#faccae","no tag","old"," Neutral / Scared with Wrinkles Below Eyes Pattern"
"1390","3626pb2395","Minifigure, Head Dual Sided Dark Brown Eyebrows, Mole on Left Cheek, Neutral / Scared Pattern","2019","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2395","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2395&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2395#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb2395&ColorID=90","#faccae","no tag","no tag"," Neutral / Scared Pattern"
"1391","3626pb2500","Minifigure, Head Dual Sided Dark Brown Eyebrows, Neutral / Confused with Lowered Left Eyebrow Pattern","2019","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2500","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2500&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2500#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb2500&ColorID=90","#faccae","no tag","no tag"," Neutral / Confused with Lowered Left Eyebrow Pattern"
"1392","3626pb2390","Minifigure, Head Dual Sided Dark Brown Eyebrows, Worried / Smiling with Red Tongue Pattern","2019","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2390","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2390&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2390#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb2390&ColorID=90","#faccae","no tag","no tag"," Worried / Smiling with Red Tongue Pattern"
"1393","3626pb2439","Minifigure, Head Dual Sided Dark Brown Thick Eyebrows, Bandage, Wink and Lopsided Open Mouth Smile with Teeth / Scared Pattern","2019","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2439","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2439&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2439#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb2439&ColorID=3","#f3d000","no tag","no tag"," Wink and Lopsided Open Mouth Smile with Teeth / Scared Pattern"
"1394","3626pb2370","Minifigure, Head Dual Sided Dark Orange Eyebrows and Chin Contour, Smile / Fierce Pattern","2019","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2370","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2370&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2370#T=C","Nougat",28,"https://www.bricklink.com/catalogPG.asp?P=3626pb2370&ColorID=28","#f8ae79","no tag","no tag"," Smile / Fierce Pattern"
"1395","3626pb2412","Minifigure, Head Dual Sided Dark Orange Eyebrows, Medium Nougat Chin Dimple, Lopsided Open Mouth Smile with Teeth / Angry with Frown Pattern","2019","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2412","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2412&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2412#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb2412&ColorID=90","#faccae","no tag","no tag"," Lopsided Open Mouth Smile with Teeth / Angry with Frown Pattern"
"1396","3626pb2416","Minifigure, Head Dual Sided Dark Orange Eyebrows, Mutton Chops and Horseshoe Moustache, Smile with Raised Eyebrow / Scared Pattern","2019","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2416","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2416&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2416#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb2416&ColorID=90","#faccae","male","no tag"," Smile with Raised Eyebrow / Scared Pattern"
"1397","3626pb2590","Minifigure, Head Dual Sided Dark Tan Eyebrows, Bright Light Orange Eyes, Round Glasses, Scared / Rodent Teeth Pattern","2019","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2590","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2590&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2590#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb2590&ColorID=3","#f3d000","no tag","no tag"," Scared / Rodent Teeth Pattern"
"1398","3626pb2263","Minifigure, Head Dual Sided Female Black Eyebrows, Eyelashes, Freckles, Dark Pink Lips, Lopsided Open Mouth Smile Large with Teeth / Angry Pattern","2019","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2263","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2263&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2263#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb2263&ColorID=3","#f3d000","male","no tag"," Lopsided Open Mouth Smile Large with Teeth / Angry Pattern"
"1399","3626pb2271","Minifigure, Head Dual Sided Female Black Eyebrows, Eyelashes, Medium Nougat Freckles, Dark Pink Lips, Lopsided Smile / Angry Pattern","2019","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2271","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2271&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2271#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb2271&ColorID=3","#f3d000","male","no tag"," Lopsided Smile / Angry Pattern"
"1400","3626pb2379","Minifigure, Head Dual Sided Female Black Eyebrows, Eyelashes, Medium Nougat Lips, Smile, Teeth, Open Eyes / Closed Eyes Pattern","2019","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2379","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2379&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2379#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb2379&ColorID=3","#f3d000","male","no tag"," Open Eyes / Closed Eyes Pattern"
"1401","3626pb2464","Minifigure, Head Dual Sided Female Black Eyebrows, Eyelashes, Nougat Eye Shadow, Dark Green Glasses, Medium Nougat Lips, Lopsided Grin / Open Mouth Smile with Teeth Pattern","2019","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2464","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2464&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2464#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb2464&ColorID=3","#f3d000","male","no tag"," Lopsided Grin / Open Mouth Smile with Teeth Pattern"
"1402","3626pb2427","Minifigure, Head Dual Sided Female Black Eyebrows, Freckles, Eyelashes, Pink Lips, Open Mouth Smile / Cheerful Pattern (Lucy)","2019","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2427","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2427&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2427#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb2427&ColorID=3","#f3d000","male","no tag"," Open Mouth Smile / Cheerful Pattern (Lucy)"
"1403","3626pb2484","Minifigure, Head Dual Sided Female Black Eyebrows, Medium Nougat Freckles, Coral Lips, Open Mouth Smile / Scared Pattern","2019","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2484","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2484&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2484#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb2484&ColorID=3","#f3d000","male","no tag"," Open Mouth Smile / Scared Pattern"
"1404","3626pb2471","Minifigure, Head Dual Sided Female Black Eyebrows, Medium Nougat Lips, Smirk with Raised Right Eyebrow / Licking Lips Pattern","2019","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2471","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2471&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2471#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb2471&ColorID=3","#f3d000","male","no tag"," Smirk with Raised Right Eyebrow / Licking Lips Pattern"
"1405","3626pb2392","Minifigure, Head Dual Sided Female Black Eyebrows, Peach Lips, Worried Smile / Surprised Pattern","2019","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2392","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2392&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2392#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb2392&ColorID=90","#faccae","male","no tag"," Worried Smile / Surprised Pattern"
"1406","3626pb2479","Minifigure, Head Dual Sided Female Black Eyebrows, Upper Eyelids, Medium Nougat Eye Shadow, Cheek Lines, Wrinkles, and Chin Dimple, Dark Red Lips, Open Mouth Smile with Teeth / Sad Frown Pattern","2019","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2479","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2479&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2479#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb2479&ColorID=90","#faccae","male","old"," Open Mouth Smile with Teeth / Sad Frown Pattern"
"1407","3626pb2387","Minifigure, Head Dual Sided Female Dark Blue Eyebrows, Eyelashes, and Eyes, Black Ski Goggles with Medium Azure Lens, Nougat Lips, Grin / Dark Bluish Gray Dirt Covering Face, Small Sad Frown Pattern","2019","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2387","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2387&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2387#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb2387&ColorID=3","#f3d000","male","no tag"," Small Sad Frown Pattern"
"1408","3626pb2293","Minifigure, Head Dual Sided Female Dark Brown Eyebrows, Black Eyelashes, Nougat Lips, Medium Nougat Dimples, Lopsided Grin / Angry Open Mouth Scowl with Teeth Pattern","2019","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2293","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2293&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2293#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb2293&ColorID=90","#faccae","male","no tag"," Lopsided Grin / Angry Open Mouth Scowl with Teeth Pattern"
"1409","3626pb2488","Minifigure, Head Dual Sided Female Dark Red Lips, Black Eyebrows, Cheek Lines, Dark Bluish Gray Tattoo, Smile / Angry Pattern","2019","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2488","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2488&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2488#T=C","Nougat",28,"https://www.bricklink.com/catalogPG.asp?P=3626pb2488&ColorID=28","#f8ae79","male","no tag"," Smile / Angry Pattern"
"1410","3626pb2357","Minifigure, Head Dual Sided Female Dark Tan Eyebrows, Nougat Lips, Lines on Cheeks, Eyebrow Raised, Smile / Smirk Pattern (Leia)","2019","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2357","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2357&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2357#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb2357&ColorID=90","#faccae","male","no tag"," Smile / Smirk Pattern (Leia)"
"1411","3626pb2333","Minifigure, Head Dual Sided Female Dark Tan Rope Headband, Red Lips, Medium Nougat Scuff Marks, Open Mouth with Teeth, Grimace / Lopsided Smile Pattern","2019","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2333","https://www.bricklink.com/catalogItemIn.asp?P=3626pb2333&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb2333#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb2333&ColorID=3","#f3d000","male","no tag"," Grimace / Lopsided Smile Pattern"
