"","X","item_number","description","category","item_link","minifigs_link","color_link","Name","ID","PriceLink","hexCode"
"182",281,"3626pb3494","Minifigure, Head Black Eyebrows, Moustache, Goatee, Cheek Lines and Chin Dimple, Silver and Gold Goggles with Strap and Red Lenses, Grin Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3494","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3494&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3494#T=C","Reddish Brown",88,"https://www.bricklink.com/catalogPG.asp?P=3626pb3494&ColorID=88","#843419"
"183",282,"3626pb3371","Minifigure, Head Black Eyebrows, Silver Glasses, and Closed Mouth Crooked Smile Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3371","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3371&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3371#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3371&ColorID=3","#f3d000"
"184",285,"3626pb3292","Minifigure, Head Black Raised Eyebrows and Moustache, Reddish Brown Eye Shadow and Cheek Lines, Crooked Open Mouth Smile Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3292","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3292&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3292#T=C","Medium Brown",240,"https://www.bricklink.com/catalogPG.asp?P=3626pb3292&ColorID=240","#a16c42"
"185",286,"3626pb3475","Minifigure, Head Black Rounded Eyebrows, Upper Eyelids, Reddish Brown Cheek Lines and Chin Dimple, Neutral Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3475","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3475&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3475#T=C","Medium Brown",240,"https://www.bricklink.com/catalogPG.asp?P=3626pb3475&ColorID=240","#a16c42"
"186",288,"3626pb3315","Minifigure, Head Black Thick Eyebrows and Stubble Sideburns, Medium Nougat Scar, Lopsided Open Mouth Smile with Teeth Pattern (BAM)",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3315","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3315&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3315#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3315&ColorID=3","#f3d000"
"187",289,"3626pb3416","Minifigure, Head Child Black Eyebrows, Medium Nougat Chin Dimple, Dark Turquoise Hearing Aid on Right, Open Mouth Smile with Top Teeth Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3416","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3416&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3416#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3416&ColorID=3","#f3d000"
"188",291,"3626pb3438","Minifigure, Head Dark Bluish Gray Eye, Black Sunglasses with Clear Left Lens, Light Bluish Gray and Silver Beard and Moustache Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3438","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3438&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3438#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3438&ColorID=3","#f3d000"
"189",292,"3626pb3279","Minifigure, Head Dark Bluish Gray Eyebrows and Moustache, White Beard, Gold Glasses, Medium Nougat Wrinkles, Chin Dimple, Smile Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3279","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3279&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3279#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3279&ColorID=90","#faccae"
"190",295,"3626pb3308","Minifigure, Head Dark Bluish Gray Eyebrows, Upper and Lower Eyelids, Medium Nougat Jowl Lines, Chin Dimple and Wrinkles, Evil Lopsided Open Mouth Smile with Teeth Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3308","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3308&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3308#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3308&ColorID=90","#faccae"
"191",297,"3626pb3495","Minifigure, Head Dark Brown Eyebrows, Medium Nougat Long Cheek Lines and Chin Dimple, Open Mouth Smile with Teeth Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3495","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3495&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3495#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3495&ColorID=90","#faccae"
"192",298,"3626pb3232","Minifigure, Head Dark Tan Eyebrows and Beard Stubble, Nougat Chin Dimple, Neutral Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3232","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3232&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3232#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3232&ColorID=90","#faccae"
"193",313,"3626pb3490","Minifigure, Head Dual Sided Black and Dark Bluish Gray Bushy Eyebrows, Nougat Eye Shadow and Lower Lip, Medium Nougat Cheek Lines and Wrinkles, Lopsided Scowl with Tooth / Angry Frown Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3490","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3490&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3490#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3490&ColorID=90","#faccae"
"194",315,"3626pb3222","Minifigure, Head Dual Sided Black Bushy Eyebrows, Forehead and Cheek Lines, Open Mouth Grin with Teeth / Closed Mouth, Chin Dimple Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3222","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3222&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3222#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3222&ColorID=3","#f3d000"
"195",316,"3626pb3296","Minifigure, Head Dual Sided Black Bushy Eyebrows, Medium Nougat Cheek Lines, Large Smile / Angry with Open Mouth and Red Tongue Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3296","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3296&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3296#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3296&ColorID=90","#faccae"
"196",317,"3626pb3465","Minifigure, Head Dual Sided Black Bushy Eyebrows, Mutton Chops, and Stubble, Medium Nougat Cheek Lines, Frown / Bared Teeth Parted and White Goggles Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3465","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3465&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3465#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3465&ColorID=90","#faccae"
"197",318,"3626pb3480","Minifigure, Head Dual Sided Black Eyebrows and Glasses, Nougat Lightning Scar, Angry with Bared Teeth / Shocked with Bright Light Blue Water Splotches Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3480","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3480&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3480#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3480&ColorID=90","#faccae"
"198",319,"3626pb3244","Minifigure, Head Dual Sided Black Eyebrows and Glasses, Nougat Scar, Coral Gills, Neutral / Scared with Open Mouth Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3244","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3244&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3244#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3244&ColorID=90","#faccae"
"199",320,"3626pb3462","Minifigure, Head Dual Sided Black Eyebrows and Goatee, Dark Brown Cheek Lines and Chin Dimple, Grin / Open Mouth Scowl with Teeth Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3462","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3462&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3462#T=C","Reddish Brown",88,"https://www.bricklink.com/catalogPG.asp?P=3626pb3462&ColorID=88","#843419"
"200",321,"3626pb3410","Minifigure, Head Dual Sided Black Eyebrows and Moustache, Gold Glasses, Dark Brown Cheek Lines and Chin Dimple, Worried with Raised Eyebrow Right / Scared Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3410","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3410&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3410#T=C","Reddish Brown",88,"https://www.bricklink.com/catalogPG.asp?P=3626pb3410&ColorID=88","#843419"
"201",322,"3626pb3181","Minifigure, Head Dual Sided Black Eyebrows and Stubble, Grin / Closed Eyes, Open Mouth Smile with Top Teeth Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3181","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3181&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3181#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3181&ColorID=3","#f3d000"
"202",323,"3626pb3203","Minifigure, Head Dual Sided Black Eyebrows, Black and Gold Glasses and Open Mouth / Rabbit Glasses Winking with Lopsided Grin Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3203","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3203&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3203#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3203&ColorID=3","#f3d000"
"203",325,"3626pb3397","Minifigure, Head Dual Sided Black Eyebrows, Dark Bluish Gray Eye Shadow, Dark Brown Beard Stubble, Smirk / Open Mouth Scared with Teeth Parted Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3397","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3397&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3397#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3397&ColorID=90","#faccae"
"204",326,"3626pb3419","Minifigure, Head Dual Sided Black Eyebrows, Eyelashes, Red Lips, Smile with Teeth / Sleeping Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3419","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3419&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3419#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3419&ColorID=90","#faccae"
"205",327,"3626pb3215","Minifigure, Head Dual Sided Black Eyebrows, Glasses, and Open Mouth Shocked / Smirk Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3215","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3215&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3215#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3215&ColorID=3","#f3d000"
"206",328,"3626pb3469","Minifigure, Head Dual Sided Black Eyebrows, Goatee, and Stubble, Neutral / Bright Light Orange Visor, Chin Strap Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3469","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3469&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3469#T=C","Medium Nougat",150,"https://www.bricklink.com/catalogPG.asp?P=3626pb3469&ColorID=150","#dd9f55"
"207",329,"3626pb3391","Minifigure, Head Dual Sided Black Eyebrows, Medium Nougat Cheek Lines and Chin Dimple, White Goggles, Frown / Smirk Pattern (Batman)",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3391","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3391&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3391#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3391&ColorID=90","#faccae"
"208",330,"3626pb3277","Minifigure, Head Dual Sided Black Eyebrows, Medium Nougat Cheek Lines and Dimples, Lopsided Open Mouth Smile / Breathing Apparatus Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3277","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3277&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3277#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3277&ColorID=90","#faccae"
"209",332,"3626pb3306","Minifigure, Head Dual Sided Black Eyebrows, Medium Nougat Cheek Lines, Open Mouth Scared / Terrified with White Teeth and Red Tongue Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3306","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3306&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3306#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3306&ColorID=90","#faccae"
"210",334,"3626pb3476","Minifigure, Head Dual Sided Black Eyebrows, Medium Nougat Chin Dimple, Neutral with Eyelids / Sleeping with Open Mouth, Dark Blue Sleep Mask with White 'ZZZZ' Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3476","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3476&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3476#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3476&ColorID=3","#f3d000"
"211",335,"3626pb3270","Minifigure, Head Dual Sided Black Eyebrows, Medium Nougat Chin Dimple, Open Mouth Smile with Teeth / Wide Open Mouth Smile with Tongue Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3270","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3270&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3270#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3270&ColorID=90","#faccae"
"212",336,"3626pb3450","Minifigure, Head Dual Sided Black Eyebrows, Medium Nougat Chin Dimple, Scowl / Open Mouth Sleeping Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3450","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3450&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3450#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3450&ColorID=3","#f3d000"
"213",338,"3626pb3466","Minifigure, Head Dual Sided Black Eyebrows, Narrow Moustache, Medium Nougat Cheek Dimples, Lopsided Grin / Open Mouth Smile with Top Teeth and Coral Tongue Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3466","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3466&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3466#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3466&ColorID=90","#faccae"
"214",339,"3626pb3285","Minifigure, Head Dual Sided Black Eyebrows, Nougat Chin Dimple, Narrow Open Mouth Smile / Wide Open Mouth Smile Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3285","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3285&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3285#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3285&ColorID=90","#faccae"
"215",340,"3626pb3284","Minifigure, Head Dual Sided Black Eyebrows, Nougat Chin Dimple, Neutral / Open Mouth Smile Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3284","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3284&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3284#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3284&ColorID=90","#faccae"
"216",341,"3626pb3283","Minifigure, Head Dual Sided Black Eyebrows, Nougat Chin Dimple, Open Mouth Smile / Surprised Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3283","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3283&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3283#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3283&ColorID=90","#faccae"
"217",342,"3626pb3390","Minifigure, Head Dual Sided Black Eyebrows, Open Mouth with Red Tongue, Dark Blue Splotch on Forehead / Scared with Glasses and Sweat Drops Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3390","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3390&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3390#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3390&ColorID=90","#faccae"
"218",343,"3626pb3392","Minifigure, Head Dual Sided Black Eyebrows, Reddish Brown Cheek Lines, Sunglasses with Dark Tan Lenses, Open Mouth Smile / Confused Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3392","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3392&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3392#T=C","Nougat",28,"https://www.bricklink.com/catalogPG.asp?P=3626pb3392&ColorID=28","#f8ae79"
"219",344,"3626pb3290","Minifigure, Head Dual Sided Black Eyebrows, Reddish Brown Dimples and Beauty Mark, Wide Lopsided Grin / Open Mouth Smile Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3290","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3290&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3290#T=C","Nougat",28,"https://www.bricklink.com/catalogPG.asp?P=3626pb3290&ColorID=28","#f8ae79"
"220",345,"3626pb3420","Minifigure, Head Dual Sided Black Eyebrows, Reddish Brown Dimples, Lopsided Open Mouth Smile with Teeth / Laughing with Dark Red Tongue Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3420","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3420&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3420#T=C","Medium Nougat",150,"https://www.bricklink.com/catalogPG.asp?P=3626pb3420&ColorID=150","#dd9f55"
"221",346,"3626pb3448","Minifigure, Head Dual Sided Black Eyebrows, Silver Braces with Black Straps, Open Eyes and Closed Mouth / Closed Eyes and Open Mouth (Sleeping) Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3448","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3448&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3448#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3448&ColorID=3","#f3d000"
"222",347,"3626pb3176","Minifigure, Head Dual Sided Black Eyebrows, Smile with Teeth / Angry with Teeth and Tongue Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3176","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3176&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3176#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3176&ColorID=3","#f3d000"
"223",348,"3626pb3224","Minifigure, Head Dual Sided Black Eyebrows, Smile with Teeth, Chin Dimple / Open Mouth, Red Tongue, Sweat Drops Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3224","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3224&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3224#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3224&ColorID=3","#f3d000"
"224",351,"3626pb3245","Minifigure, Head Dual Sided Black Thick Eyebrows, Upper Eyelids, Moustache Stubble, and Goatee, Medium Nougat Cheek Lines and Chin Dimple, Lopsided Grin / Large Dark Red Open Shark Mouth with Red Tongue Pattern",2023,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3245","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3245&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3245#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3245&ColorID=90","#faccae"
