item_number,description,color,gender,age,emotion
3626cpb1479,"Minifigure, Head Dual Sided Female Black Eyebrows, Eyelashes, Pink Lips, Cheek Lines, Frown / Bared Teeth Pattern (Karai)",Light Nougat,female,young adult,frown
3626cpb1479,"Minifigure, Head Dual Sided Female Black Eyebrows, Eyelashes, Pink Lips, Cheek Lines, Frown / Bared Teeth Pattern (Karai)",Light Nougat,female,young adult,angry
3626cpb1489,"Minifigure, Head Dual Sided Female Dark Tan Eyebrows, Nougat Lips, Laugh Lines, Smirk / Eyebrow Raised Pattern (Princess Leia)",Light Nougat,female,older adult,smirk
3626cpb1489,"Minifigure, Head Dual Sided Female Dark Tan Eyebrows, Nougat Lips, Laugh Lines, Smirk / Eyebrow Raised Pattern (Princess Leia)",Light Nougat,female,older adult,smirk
3626cpb1560,"Minifigure, Head Female Dark Tan Eyebrows, Red Lips, Open Mouth Smile, Eyelashes Pattern (Alice)",Light Nougat,female,young adult,smile
3626cpb1563,"Minifigure, Head Dual Sided Female Gold Tiara, Black Eyebrows, Eyelashes, Red Lips, Lopsided Smile / Angry Pattern",Light Nougat,female,young adult,smirk
3626cpb1563,"Minifigure, Head Dual Sided Female Gold Tiara, Black Eyebrows, Eyelashes, Red Lips, Lopsided Smile / Angry Pattern",Light Nougat,female,young adult,angry
3626cpb1623,"Minifigure, Head Dual Sided Female, Peach Lips, White Tribal Tattoos, Smile / Red Tribal Tattoos, Angry Pattern (SW Naare)",Light Nougat,female,young adult,smile
3626cpb1623,"Minifigure, Head Dual Sided Female, Peach Lips, White Tribal Tattoos, Smile / Red Tribal Tattoos, Angry Pattern (SW Naare)",Light Nougat,female,young adult,evil
3626cpb1626,"Minifigure, Head Dual Sided Female Reddish Brown Glasses, Bright Pink Lips, Open Smile / Smirk Pattern (Abby Yates)",Light Nougat,female,young adult,happy
3626cpb1626,"Minifigure, Head Dual Sided Female Reddish Brown Glasses, Bright Pink Lips, Open Smile / Smirk Pattern (Abby Yates)",Light Nougat,female,young adult,smirk
3626cpb1627,"Minifigure, Head Dual Sided Female, Reddish Brown Eyebrows, Dark Tan Lips Neutral / Scared Pattern",Light Nougat,female,young adult,smirk
3626cpb1627,"Minifigure, Head Dual Sided Female, Reddish Brown Eyebrows, Dark Tan Lips Neutral / Scared Pattern",Light Nougat,female,young adult,scared
3626cpb1628,"Minifigure, Head Dual Sided Female, Dark Tan Eyebrows, Smile / Silver Goggles Pattern (Jillian Holtzmann)",Light Nougat,female,young adult,smirk
3626cpb1628,"Minifigure, Head Dual Sided Female, Dark Tan Eyebrows, Smile / Silver Goggles Pattern (Jillian Holtzmann)",Light Nougat,female,young adult,smile
3626cpb1644,"Minifigure, Head Female Dark Tan Eyebrows, Orange Lips and Tattoo Lines on Front and Back Pattern",Light Nougat,female,young adult,smirk
3626cpb1649,"Minifigure, Head Dual Sided Female Black Eyebrows, Red Glasses and Pink Lips, Fallen Glasses / Scared Pattern",Light Nougat,female,young adult,smirk
3626cpb1649,"Minifigure, Head Dual Sided Female Black Eyebrows, Red Glasses and Pink Lips, Fallen Glasses / Scared Pattern",Light Nougat,female,young adult,scared
3626cpb1650,"Minifigure, Head Dual Sided Female with Black Eyebrows, Purple Eye Shadow and Pink Lips, Neutral / Red Eyes Pattern",Light Nougat,female,young adult,neutral
3626cpb1650,"Minifigure, Head Dual Sided Female with Black Eyebrows, Purple Eye Shadow and Pink Lips, Neutral / Red Eyes Pattern",Light Nougat,female,young adult,evil
3626cpb1657,"Minifigure, Head Dual Sided Female, Peach Lips, Brown Eyebrows, Beauty Mark, Neutral / Angry Pattern",Light Nougat,female,young adult,neutral
3626cpb1657,"Minifigure, Head Dual Sided Female, Peach Lips, Brown Eyebrows, Beauty Mark, Neutral / Angry Pattern",Light Nougat,female,young adult,angry
3626cpb1689,"Minifigure, Head Dual Sided Female Black Eyebrows and Long Eyelashes, Peach Lips, Open Smile / Closed Mouth, Eyebrow Raised Pattern",Light Nougat,female,young adult,smile
3626cpb1689,"Minifigure, Head Dual Sided Female Black Eyebrows and Long Eyelashes, Peach Lips, Open Smile / Closed Mouth, Eyebrow Raised Pattern",Light Nougat,female,young adult,annoyed
3626cpb1693,"Minifigure, Head Dual Sided Female Reddish Brown Glasses, Bright Pink Lips, Crooked Smile and Raised Eyebrow / Open Mouth Angry Pattern",Light Nougat,female,young adult,smile
3626cpb1693,"Minifigure, Head Dual Sided Female Reddish Brown Glasses, Bright Pink Lips, Crooked Smile and Raised Eyebrow / Open Mouth Angry Pattern",Light Nougat,female,young adult,angry
3626cpb1721,"Minifigure, Head Female Brown Eyebrows, Medium Nougat Lips, Beauty Mark on Left Side Pattern",Light Nougat,female,young adult,happy
3626cpb1734,"Minifigure, Head Dual Sided Female Silver Eye Shadow, Dark Red Triangular Cheek Patches, Smile / Barred Teeth Angry Pattern (Magpie)",Light Nougat,female,young adult,smile
3626cpb1734,"Minifigure, Head Dual Sided Female Silver Eye Shadow, Dark Red Triangular Cheek Patches, Smile / Barred Teeth Angry Pattern (Magpie)",Light Nougat,female,young adult,angry
3626cpb1763,"Minifigure, Head Dual Sided Female Balaclava, Large Lime Goggles, Medium Nougat Face, Smile / Sneer Pattern",Light Nougat,female,young adult,smile
3626cpb1763,"Minifigure, Head Dual Sided Female Balaclava, Large Lime Goggles, Medium Nougat Face, Smile / Sneer Pattern",Light Nougat,female,young adult,smirk
3626cpb1780,"Minifigure, Head Dual Sided Female Black Eyebrows, Dark Orange Cheek Lines and Lips, Eyebrow Raised / Open Mouth Angry Pattern",Light Nougat,female,young adult,neutral
3626cpb1780,"Minifigure, Head Dual Sided Female Black Eyebrows, Dark Orange Cheek Lines and Lips, Eyebrow Raised / Open Mouth Angry Pattern",Light Nougat,female,young adult,angry
3626cpb1785,"Minifigure, Head Dual Sided Female Dark Red Glasses and Lips, Quizzical / Excited Pattern",Light Nougat,female,young adult,happy
3626cpb1785,"Minifigure, Head Dual Sided Female Dark Red Glasses and Lips, Quizzical / Excited Pattern",Light Nougat,female,young adult,sad
3626cpb1786,"Minifigure, Head Dual Sided Female Red Eyebrows, Green Eye Shadow, Worried / Pursed Lips Pattern",Light Nougat,female,young adult,neutral
3626cpb1786,"Minifigure, Head Dual Sided Female Red Eyebrows, Green Eye Shadow, Worried / Pursed Lips Pattern",Light Nougat,female,young adult,neutral
3626cpb1790,"Minifigure, Head Female Dark Red Eyebrows, Medium Nougat Lips, Lopsided Smile Pattern",Light Nougat,female,young adult,smirk
3626cpb1795,"Minifigure, Head Dual Sided Female PotC Reddish Brown Eyebrows, Dark Orange Freckles and Lips, Slight Smile / Bared Teeth Angry Pattern",Light Nougat,female,young adult,smile
3626cpb1795,"Minifigure, Head Dual Sided Female PotC Reddish Brown Eyebrows, Dark Orange Freckles and Lips, Slight Smile / Bared Teeth Angry Pattern",Light Nougat,female,young adult,angry
3626cpb1831,"Minifigure, Head Female Wide Eyes, Red Lips, Crooked Grin with Teeth Pattern",Light Nougat,female,young adult,happy
3626cpb1847,"Minifigure, Head Dual Sided Female Balaclava with Medium Nougat Face, Beauty Mark, Winking Smile with Teeth / Angry Pattern",Light Nougat,female,young adult,smirk
3626cpb1847,"Minifigure, Head Dual Sided Female Balaclava with Medium Nougat Face, Beauty Mark, Winking Smile with Teeth / Angry Pattern",Light Nougat,female,young adult,angry
3626cpb1896,"Minifigure, Head Dual Sided Female Black Eyebrows, Eyelashes, Red Lips, Annoyed / Open Mouth Smile Pattern",Light Nougat,female,young adult,frown
3626cpb1896,"Minifigure, Head Dual Sided Female Black Eyebrows, Eyelashes, Red Lips, Annoyed / Open Mouth Smile Pattern",Light Nougat,female,young adult,smile
3626cpb1910,"Minifigure, Head Dual Sided Female Black Eyebrows, Light Orange Lips and Beauty Mark, Neutral / Angry Pattern (SW Rose)",Light Nougat,female,young adult,neutral
3626cpb1910,"Minifigure, Head Dual Sided Female Black Eyebrows, Light Orange Lips and Beauty Mark, Neutral / Angry Pattern (SW Rose)",Light Nougat,female,young adult,angry
3626cpb1943,"Minifigure, Head Dual Sided Female Black Eyebrows, Green Lips, Smirk with Green Eye Shadow / Black Eye Mask with White Eye Holes Pattern",Light Nougat,female,young adult,smirk
3626cpb1943,"Minifigure, Head Dual Sided Female Black Eyebrows, Green Lips, Smirk with Green Eye Shadow / Black Eye Mask with White Eye Holes Pattern",Light Nougat,female,young adult,angry
3626cpb1953,"Minifigure, Head Female Black Eyebrows, Peach Lips, Medium Nougat Bags Under Eyes Pattern",Light Nougat,female,young adult,frown
3626cpb1991,"Minifigure, Head Dual Sided Female Reddish Brown Eyebrows, Bright Pink Lips, Neutral / Screaming Pattern",Light Nougat,female,young adult,neutral
3626cpb1991,"Minifigure, Head Dual Sided Female Reddish Brown Eyebrows, Bright Pink Lips, Neutral / Screaming Pattern",Light Nougat,female,young adult,angry
3626cpb2031,"Minifigure, Head Dual Sided Female Glasses with Gold Frames, Peach Lips, Smiling / Smiling with Teeth Pattern",Light Nougat,female,young adult,smile
3626cpb2031,"Minifigure, Head Dual Sided Female Glasses with Gold Frames, Peach Lips, Smiling / Smiling with Teeth Pattern",Light Nougat,female,young adult,happy
3626cpb2032,"Minifigure, Head Dual Sided Female Glasses with Dark Green Frames, Red Lips, Smiling / Smiling with Teeth Pattern",Light Nougat,female,young adult,smile
3626cpb2032,"Minifigure, Head Dual Sided Female Glasses with Dark Green Frames, Red Lips, Smiling / Smiling with Teeth Pattern",Light Nougat,female,young adult,happy
3626cpb2059,"Minifigure, Head Dual Sided Female Dark Tan Eyebrows, Orange Lips, Frown Pattern / Orange Visor, Angry (SW Resistance A-wing Pilot)",Light Nougat,female,young adult,frown
3626cpb2059,"Minifigure, Head Dual Sided Female Dark Tan Eyebrows, Orange Lips, Frown Pattern / Orange Visor, Angry (SW Resistance A-wing Pilot)",Light Nougat,female,young adult,angry
3626cpb2066,"Minifigure, Head Dual Sided Female Black Eyebrows, Peach Lips, Smirk/Frown Pattern",Light Nougat,female,young adult,smile
3626cpb2066,"Minifigure, Head Dual Sided Female Black Eyebrows, Peach Lips, Smirk/Frown Pattern",Light Nougat,female,young adult,frown
3626cpb2091,"Minifigure, Head Dual Sided Female, Black Eyebrows, Orange Lips / Pilot Breathing Mask Pattern",Light Nougat,female,young adult,annoyed
3626cpb2091,"Minifigure, Head Dual Sided Female, Black Eyebrows, Orange Lips / Pilot Breathing Mask Pattern",Light Nougat,female,young adult,neutral
3626cpb2099,"Minifigure, Head Dual Sided Female, Dark Blue Lips, Blue Tattoo, Neutral / Angry Pattern (SW Barriss Offee)",Light Nougat,female,young adult,neutral
3626cpb2099,"Minifigure, Head Dual Sided Female, Dark Blue Lips, Blue Tattoo, Neutral / Angry Pattern (SW Barriss Offee)",Light Nougat,female,young adult,angry
3626cpb2100,"Minifigure, Head Dual Sided Female Dark Tan Eyebrows, Black Chin Strap, Disgusted / Angry Pattern",Light Nougat,female,young adult,annoyed
3626cpb2100,"Minifigure, Head Dual Sided Female Dark Tan Eyebrows, Black Chin Strap, Disgusted / Angry Pattern",Light Nougat,female,young adult,angry
3626cpb2103,"Minifigure, Head Dual Sided Female Dark Tan Eyebrows, Peach Lips, Smirk / Scared Pattern",Light Nougat,female,young adult,smirk
3626cpb2103,"Minifigure, Head Dual Sided Female Dark Tan Eyebrows, Peach Lips, Smirk / Scared Pattern",Light Nougat,female,young adult,scared
3626cpb2128,"Minifigure, Head Dual Sided Female Dark Orange Eyebrows, Peach Lips, Scared / Smirk Pattern",Light Nougat,female,young adult,scared
3626cpb2128,"Minifigure, Head Dual Sided Female Dark Orange Eyebrows, Peach Lips, Scared / Smirk Pattern",Light Nougat,female,young adult,smirk
3626cpb2140,"Minifigure, Head Dual Sided Female Black Eyebrows, Red Glasses, Peach Lips, Neutral / Surprised Expression Pattern",Light Nougat,female,young adult,neutral
3626cpb2140,"Minifigure, Head Dual Sided Female Black Eyebrows, Red Glasses, Peach Lips, Neutral / Surprised Expression Pattern",Light Nougat,female,young adult,surprised
3626cpb2174,"Minifigure, Head Dual Sided Female Black Eyebrows, Glasses Large, Skeptical / Smile With Teeth Pattern (Edna Mode)",Light Nougat,female,young adult,annoyed
3626cpb2174,"Minifigure, Head Dual Sided Female Black Eyebrows, Glasses Large, Skeptical / Smile With Teeth Pattern (Edna Mode)",Light Nougat,female,young adult,happy
3626cpb2185,"Minifigure, Head Female Dark Tan Eyebrows, Large Black Round Glasses, Peach Lips Pattern",Light Nougat,female,young adult,smile
3626cpb2193,"Minifigure, Head Female Dark Brown Eyebrows, Peach Lips Pattern",Light Nougat,female,young adult,neutral
3626cpb2201,"Minifigure, Head Dual Sided Female Pink Lips, Neutral with Dark Tan Eyebrows / Gold and Dark Pink Spectrespecs Pattern",Light Nougat,female,young adult,neutral
3626cpb2201,"Minifigure, Head Dual Sided Female Pink Lips, Neutral with Dark Tan Eyebrows / Gold and Dark Pink Spectrespecs Pattern",Light Nougat,female,young adult,neutral
3626cpb2213,"Minifigure, Head Dual Sided Female Reddish Brown Eyebrows, Peach Eye Shadow, Magenta Lips, Smile with Closed Eyes/Scared Pattern",Light Nougat,female,young adult,happy
3626cpb2213,"Minifigure, Head Dual Sided Female Reddish Brown Eyebrows, Peach Eye Shadow, Magenta Lips, Smile with Closed Eyes/Scared Pattern",Light Nougat,female,young adult,scared
3626cpb2226,"Minifigure, Head Dual Sided Female Silver Tiara with Blue Stone, Dark Red Lips, Smile / Slight Frown Pattern",Light Nougat,female,young adult,smile
3626cpb2226,"Minifigure, Head Dual Sided Female Silver Tiara with Blue Stone, Dark Red Lips, Smile / Slight Frown Pattern",Light Nougat,female,young adult,frown
3626cpb2227,"Minifigure, Head Dual Sided Female Reddish Brown Eyebrows, Medium Nougat Lips, Age Lines, Grin / Smile with Raised Eyebrow Pattern",Light Nougat,female,older adult,smile
3626cpb2227,"Minifigure, Head Dual Sided Female Reddish Brown Eyebrows, Medium Nougat Lips, Age Lines, Grin / Smile with Raised Eyebrow Pattern",Light Nougat,female,older adult,happy
3626cpb2260,"Minifigure, Head Dual Sided Female Reddish Brown Eyebrows, Eyes with Pupils, Wrinkles, Pink Lips, Smile / Frown Pattern (Dolores Umbridge)",Light Nougat,female,older adult,smile
3626cpb2260,"Minifigure, Head Dual Sided Female Reddish Brown Eyebrows, Eyes with Pupils, Wrinkles, Pink Lips, Smile / Frown Pattern (Dolores Umbridge)",Light Nougat,female,older adult,frown
3626cpb2273,"Minifigure, Head Dual Sided Female, Large Goggles with Orange Lenses, Smirk / Smile Pattern",Light Nougat,female,young adult,smirk
3626cpb2273,"Minifigure, Head Dual Sided Female, Large Goggles with Orange Lenses, Smirk / Smile Pattern",Light Nougat,female,young adult,smile
3626cpb2305,"Minifigure, Head Dual Sided Female, Black Eyebrows, Dark Pink Stripes on Cheeks, Left Eye Winking / Blowing Bubblegum Bubble Pattern",Light Nougat,female,young adult,smirk
3626cpb2305,"Minifigure, Head Dual Sided Female, Black Eyebrows, Dark Pink Stripes on Cheeks, Left Eye Winking / Blowing Bubblegum Bubble Pattern",Light Nougat,female,young adult,neutral
3626cpb2319,"Minifigure, Head Dual Sided Female, Reddish Brown Eyebrows, Dark Pink Lips, Smile / Worried with Right Eyebrow Raised Pattern",Light Nougat,female,young adult,smile
3626cpb2319,"Minifigure, Head Dual Sided Female, Reddish Brown Eyebrows, Dark Pink Lips, Smile / Worried with Right Eyebrow Raised Pattern",Light Nougat,female,young adult,scared
3626cpb2340,"Minifigure, Head Dual Sided Female, Black Eyebrows, Pink Lips, Smile / Concerned Pattern (Wilma Flintstone)",Light Nougat,female,young adult,smirk
3626cpb2340,"Minifigure, Head Dual Sided Female, Black Eyebrows, Pink Lips, Smile / Concerned Pattern (Wilma Flintstone)",Light Nougat,female,young adult,frown
3626cpb2342,"Minifigure, Head Dual Sided Female, Black Eyebrows, Pink Lips, Smile / Cheerful Pattern (Betty Rubble)",Light Nougat,female,young adult,smile
3626cpb2342,"Minifigure, Head Dual Sided Female, Black Eyebrows, Pink Lips, Smile / Cheerful Pattern (Betty Rubble)",Light Nougat,female,young adult,sleepy
3626cpb2348,"Minifigure, Head Dual Sided Female Dark Orange Eyebrows, Peach Lips, Smile / Sad Pattern (Claire Dearing)",Light Nougat,female,young adult,happy
3626cpb2348,"Minifigure, Head Dual Sided Female Dark Orange Eyebrows, Peach Lips, Smile / Sad Pattern (Claire Dearing)",Light Nougat,female,young adult,sad
3626cpb2357,"Minifigure, Head Dual Sided Female Dark Tan Eyebrows, Nougat Lips, Lines on Cheeks, Eyebrow Raised, Smile / Smirk Pattern (Leia)",Light Nougat,female,young adult,smile
3626cpb2357,"Minifigure, Head Dual Sided Female Dark Tan Eyebrows, Nougat Lips, Lines on Cheeks, Eyebrow Raised, Smile / Smirk Pattern (Leia)",Light Nougat,female,young adult,smirk
3626cpb2366,"Minifigure, Head Dual Sided Female, Medium Nougat Eyebrows, Medium Lavender Eye Shadow, Dark Pink Lips, Smile / Wink Pattern",Light Nougat,female,young adult,annoyed
3626cpb2366,"Minifigure, Head Dual Sided Female, Medium Nougat Eyebrows, Medium Lavender Eye Shadow, Dark Pink Lips, Smile / Wink Pattern",Light Nougat,female,young adult,smirk
3626cpb2367,"Minifigure, Head Dual Sided Female, Reddish Brown Eyebrows, Dark Orange Freckles, Dark Pink Lips, Smile / Wink Pattern",Light Nougat,female,young adult,smile
3626cpb2367,"Minifigure, Head Dual Sided Female, Reddish Brown Eyebrows, Dark Orange Freckles, Dark Pink Lips, Smile / Wink Pattern",Light Nougat,female,young adult,smile
3626cpb2372,"Minifigure, Head Dual Sided Female, Black Eyebrows, Medium Nougat Lips and Jowel Lines, Wide Smile / Neutral Pattern",Light Nougat,female,young adult,smile
3626cpb2372,"Minifigure, Head Dual Sided Female, Black Eyebrows, Medium Nougat Lips and Jowel Lines, Wide Smile / Neutral Pattern",Light Nougat,female,young adult,sad
3626cpb2384,"Minifigure, Head Dual Sided Female Medium Nougat Eyebrows, Bright Pink Lips, Open Smile / Closed Smile Pattern",Light Nougat,female,young adult,smile
3626cpb2384,"Minifigure, Head Dual Sided Female Medium Nougat Eyebrows, Bright Pink Lips, Open Smile / Closed Smile Pattern",Light Nougat,female,young adult,smile
3626cpb2392,"Minifigure, Head Dual Sided Female Black Eyebrows, Peach Lips, Worried Smile / Surprised Pattern",Light Nougat,female,young adult,sad
