Image,Item Id,Item Description,color,Group,DesignID ,DKK ,EUR ,Element platform
,6069068,WALL ELEMENT 1X2X1,111,"FRAMES, WINDOWS, WAL",15714,0.24,0.03,LEGO
,6076609,WALL ELEMENT 1X2X1,311,"FRAMES, WINDOWS, WAL",15714,0.32,0.04,LEGO
,6064116,CASTLE WINDOW,194,"FRAMES, WINDOWS, WAL",16598,2.08,0.28,DUPLO
,6064118,WALL 1X4X2 W. ARROW SLITS,21,"FRAMES, WINDOWS, WAL",16685,3.28,0.44,DUPLO
,6071250,WALL 1X4X2 W. ARROW SLITS,24,"FRAMES, WINDOWS, WAL",16685,3.28,0.44,DUPLO
,6094144,WALL 1X2X2 PLANK PATTERN,192,"FRAMES, WINDOWS, WAL",18783,1.68,0.23,DUPLO
,6113966,FRAME 2X4X2 WITH HINGE,21,"FRAMES, WINDOWS, WAL",18806,4.64,0.62,DUPLO
,6096473,DOOR 4x3 W/HANDLE,322,"FRAMES, WINDOWS, WAL",18816,2.16,0.29,DUPLO
,6099720,BOX 4X4X3,21,"FRAMES, WINDOWS, WAL",18857,8.88,1.19,DUPLO
,6097821,BOX 4X4X3,24,"FRAMES, WINDOWS, WAL",18857,8.88,1.19,DUPLO
,6097823,BOX 4X4X3,106,"FRAMES, WINDOWS, WAL",18857,9.04,1.21,DUPLO
,6097824,BOX 4X4X3,322,"FRAMES, WINDOWS, WAL",18857,8.80,1.18,DUPLO
,6108070,BOX 4X4X3,1,"FRAMES, WINDOWS, WAL",18857,9.60,1.29,DUPLO
,6114748,WALL ELEMENT CONE 3X6X6,38,"FRAMES, WINDOWS, WAL",18909,3.60,0.48,LEGO
,6093479,"FOOT, PLATE",1,"FRAMES, WINDOWS, WAL",18971,0.24,0.03,LEGO
,6100629,"FOOT, PLATE",222,"FRAMES, WINDOWS, WAL",18971,0.24,0.03,LEGO
,6115086,"FOOT, PLATE",26,"FRAMES, WINDOWS, WAL",18971,0.24,0.03,LEGO
,6127662,"FOOT, PLATE",23,"FRAMES, WINDOWS, WAL",18971,0.24,0.03,LEGO
,6112306,BOW WINDOW 1X4X1 2/3,5,"FRAMES, WINDOWS, WAL",20309,1.84,0.25,LEGO
,6106024,"WALL ELEMENT, ROUND 2X4X4",1,"FRAMES, WINDOWS, WAL",20430,1.28,0.17,LEGO
,6106025,"WALL ELEMENT, ROUND 2X4X4",199,"FRAMES, WINDOWS, WAL",20430,1.20,0.16,LEGO
,6123724,"WALL ELEMENT, ROUND 2X4X4",192,"FRAMES, WINDOWS, WAL",20430,1.44,0.19,LEGO
,6108220,"BOX 4X4X3 ""NO 2""",24,"FRAMES, WINDOWS, WAL",20715,17.28,2.32,DUPLO
,6109017,"BOX 4X4X3 ""NO 3""",24,"FRAMES, WINDOWS, WAL",20793,15.04,2.02,DUPLO
,6095756,END PIECE FOR TRUCK BODY,24,"FRAMES, WINDOWS, WAL",30022,1.20,0.16,LEGO
,4247139,WINDOW FRAME 1X2X2 2/3,1,"FRAMES, WINDOWS, WAL",30044,0.48,0.06,LEGO
,4523353,WINDOW FRAME 1X2X2 2/3,194,"FRAMES, WINDOWS, WAL",30044,0.64,0.09,LEGO
,4542131,WINDOW FRAME 1X2X2 2/3,192,"FRAMES, WINDOWS, WAL",30044,0.48,0.06,LEGO
,4623514,WINDOW FRAME 1X2X2 2/3,5,"FRAMES, WINDOWS, WAL",30044,0.64,0.09,LEGO
,6003056,WINDOW FRAME 1X2X2 2/3,141,"FRAMES, WINDOWS, WAL",30044,0.64,0.09,LEGO
,6056260,WINDOW FRAME 1X2X2 2/3,221,"FRAMES, WINDOWS, WAL",30044,0.64,0.09,LEGO
,3004626,CAVITY W. LEADS,26,"FRAMES, WINDOWS, WAL",30046,0.24,0.03,LEGO
,4541895,CAVITY W. LEADS,297,"FRAMES, WINDOWS, WAL",30046,0.24,0.03,LEGO
,4271754,FRENCH TOWER 4X3X6,26,"FRAMES, WINDOWS, WAL",30246,4.16,0.56,LEGO
,6005319,FRENCH TOWER 4X3X6,194,"FRAMES, WINDOWS, WAL",30246,2.40,0.32,LEGO
,4201201,WALL ELEMENT 1X4X1,111,"FRAMES, WINDOWS, WAL",30413,0.48,0.06,LEGO
,4221749,"WALL ELEMENT 4X4X6, ROUND",199,"FRAMES, WINDOWS, WAL",30562,2.16,0.29,LEGO
,4513990,"WALL ELEMENT 4X4X6, ROUND",1,"FRAMES, WINDOWS, WAL",30562,1.76,0.24,LEGO
,4631286,"WALL ELEMENT 4X4X6, ROUND",194,"FRAMES, WINDOWS, WAL",30562,1.76,0.24,LEGO
,6056230,"WALL ELEMENT 4X4X6, ROUND",5,"FRAMES, WINDOWS, WAL",30562,1.76,0.24,LEGO
,3102301,"DUPLO DOOR, BOW",1,"FRAMES, WINDOWS, WAL",31023,2.08,0.28,DUPLO
,6108955,"DUPLO DOOR, BOW",221,"FRAMES, WINDOWS, WAL",31023,2.72,0.37,DUPLO
,4283912,"WALL ELEMENT 4X4X6, ROUND - TR",42,"FRAMES, WINDOWS, WAL",46361,2.24,0.30,LEGO
,4599452,"WALL ELEMENT 4X4X6, ROUND - TR",40,"FRAMES, WINDOWS, WAL",46361,2.24,0.30,LEGO
,4507543,FRAME 1X4X6 TRIPARTITE,1,"FRAMES, WINDOWS, WAL",57894,1.12,0.15,LEGO
,6108911,FRAME 1X4X6 TRIPARTITE,199,"FRAMES, WINDOWS, WAL",57894,1.04,0.14,LEGO
,4504228,"WALL ELEMENT 1x6x5, ABS",1,"FRAMES, WINDOWS, WAL",59349,1.20,0.16,LEGO
,4505067,"WALL ELEMENT 1x6x5, ABS",21,"FRAMES, WINDOWS, WAL",59349,1.20,0.16,LEGO
,4505068,"WALL ELEMENT 1x6x5, ABS",199,"FRAMES, WINDOWS, WAL",59349,1.28,0.17,LEGO
,4512688,"WALL ELEMENT 1x6x5, ABS",5,"FRAMES, WINDOWS, WAL",59349,1.12,0.15,LEGO
,4513539,"WALL ELEMENT 1x6x5, ABS",26,"FRAMES, WINDOWS, WAL",59349,1.12,0.15,LEGO
,4527174,"WALL ELEMENT 1x6x5, ABS",194,"FRAMES, WINDOWS, WAL",59349,1.36,0.18,LEGO
,6064212,"WALL ELEMENT 1x6x5, ABS",23,"FRAMES, WINDOWS, WAL",59349,1.60,0.21,LEGO
,6097864,"WALL ELEMENT 1x6x5, ABS",325,"FRAMES, WINDOWS, WAL",59349,1.52,0.20,LEGO
,6119223,"WALL ELEMENT 1x6x5, ABS",24,"FRAMES, WINDOWS, WAL",59349,1.44,0.19,LEGO
,4504229,"WALL ELEMENT 1x6x5, PC",40,"FRAMES, WINDOWS, WAL",59350,1.44,0.19,LEGO
,4505000,"WALL ELEMENT 1x6x5, PC",42,"FRAMES, WINDOWS, WAL",59350,2.00,0.27,LEGO
,6096709,"WALL ELEMENT 1x6x5, PC",126,"FRAMES, WINDOWS, WAL",59350,2.08,0.28,LEGO
,4507685,WALL ELEMENT 1X2X2 W. WINDOW,1,"FRAMES, WINDOWS, WAL",60032,0.24,0.03,LEGO
,4539128,WALL ELEMENT 1X2X2 W. WINDOW,26,"FRAMES, WINDOWS, WAL",60032,0.24,0.03,LEGO
,4543947,WALL ELEMENT 1X2X2 W. WINDOW,5,"FRAMES, WINDOWS, WAL",60032,0.32,0.04,LEGO
,4558208,"WALL ELEMENT 1X4X3, ABS",1,"FRAMES, WINDOWS, WAL",60581,0.56,0.08,LEGO
,4558209,"WALL ELEMENT 1X4X3, ABS",26,"FRAMES, WINDOWS, WAL",60581,0.64,0.09,LEGO
,4558212,"WALL ELEMENT 1X4X3, ABS",21,"FRAMES, WINDOWS, WAL",60581,0.56,0.08,LEGO
,6001833,"WALL ELEMENT 1X4X3, ABS",138,"FRAMES, WINDOWS, WAL",60581,0.80,0.11,LEGO
,6008715,"WALL ELEMENT 1X4X3, ABS",199,"FRAMES, WINDOWS, WAL",60581,0.56,0.08,LEGO
,6059033,"WALL ELEMENT 1X4X3, ABS",194,"FRAMES, WINDOWS, WAL",60581,0.56,0.08,LEGO
,6109866,"WALL ELEMENT 1X4X3, ABS",124,"FRAMES, WINDOWS, WAL",60581,0.80,0.11,LEGO
,6120859,"WALL ELEMENT 1X4X3, ABS",24,"FRAMES, WINDOWS, WAL",60581,1.20,0.16,LEGO
,4521210,FRAME 1X2X2,1,"FRAMES, WINDOWS, WAL",60592,0.32,0.04,LEGO
,4521438,FRAME 1X2X2,21,"FRAMES, WINDOWS, WAL",60592,0.32,0.04,LEGO
,4521439,FRAME 1X2X2,26,"FRAMES, WINDOWS, WAL",60592,0.32,0.04,LEGO
,4578107,FRAME 1X2X2,5,"FRAMES, WINDOWS, WAL",60592,0.32,0.04,LEGO
,4595814,FRAME 1X2X2,192,"FRAMES, WINDOWS, WAL",60592,0.32,0.04,LEGO
,4536521,FRAME 1X2X3,1,"FRAMES, WINDOWS, WAL",60593,0.40,0.05,LEGO
,4536522,FRAME 1X2X3,26,"FRAMES, WINDOWS, WAL",60593,0.48,0.06,LEGO
,6034929,FRAME 1X2X3,5,"FRAMES, WINDOWS, WAL",60593,0.40,0.05,LEGO
,6058084,FRAME 1X2X3,192,"FRAMES, WINDOWS, WAL",60593,0.40,0.05,LEGO
,4530589,FRAME 1X4X3,26,"FRAMES, WINDOWS, WAL",60594,0.48,0.06,LEGO
,4530590,FRAME 1X4X3,1,"FRAMES, WINDOWS, WAL",60594,0.48,0.06,LEGO
,4551044,FRAME 1X4X3,199,"FRAMES, WINDOWS, WAL",60594,0.48,0.06,LEGO
,4578109,FRAME 1X4X3,5,"FRAMES, WINDOWS, WAL",60594,0.48,0.06,LEGO
,4595889,FRAME 1X4X3,192,"FRAMES, WINDOWS, WAL",60594,0.48,0.06,LEGO
,6097556,FRAME 1X4X3,23,"FRAMES, WINDOWS, WAL",60594,0.72,0.10,LEGO
,4535833,FRAME 1X4X6,199,"FRAMES, WINDOWS, WAL",60596,0.80,0.11,LEGO
,4535834,FRAME 1X4X6,26,"FRAMES, WINDOWS, WAL",60596,0.80,0.11,LEGO
,4541956,FRAME 1X4X6,1,"FRAMES, WINDOWS, WAL",60596,0.80,0.11,LEGO
,4550015,FRAME 1X4X6,21,"FRAMES, WINDOWS, WAL",60596,1.04,0.14,LEGO
,4561507,FRAME 1X4X6,24,"FRAMES, WINDOWS, WAL",60596,0.88,0.12,LEGO
,4578110,FRAME 1X4X6,5,"FRAMES, WINDOWS, WAL",60596,0.88,0.12,LEGO
,4623513,FRAME 1X4X6,192,"FRAMES, WINDOWS, WAL",60596,0.88,0.12,LEGO
,6055101,FRAME 1X4X6,23,"FRAMES, WINDOWS, WAL",60596,1.04,0.14,LEGO
,6064030,FRAME 1X4X6,194,"FRAMES, WINDOWS, WAL",60596,0.96,0.13,LEGO
,6099508,FRAME 1X4X6,212,"FRAMES, WINDOWS, WAL",60596,1.28,0.17,LEGO
,6119404,FRAME 1X4X6,222,"FRAMES, WINDOWS, WAL",60596,1.36,0.18,LEGO
,4520844,FRAME 2X4X3,24,"FRAMES, WINDOWS, WAL",60598,1.36,0.18,LEGO
,4528164,FRAME 2X4X3,21,"FRAMES, WINDOWS, WAL",60598,1.12,0.15,LEGO
,4584888,FRAME 2X4X3,1,"FRAMES, WINDOWS, WAL",60598,1.12,0.15,LEGO
,4528139,FRAME 2X4X6,21,"FRAMES, WINDOWS, WAL",60599,1.68,0.23,LEGO
,4528140,FRAME 2X4X6,1,"FRAMES, WINDOWS, WAL",60599,1.68,0.23,LEGO
,4536998,GLASS FOR FRAME 1X2X3,40,"FRAMES, WINDOWS, WAL",60602,0.24,0.03,LEGO
,4541873,LATTIC 1/2 FOR FRAME 1X4X3,297,"FRAMES, WINDOWS, WAL",60607,0.24,0.03,LEGO
,6084571,LATTIC 1/2 FOR FRAME 1X4X3,192,"FRAMES, WINDOWS, WAL",60607,0.24,0.03,LEGO
,4520842,WINDOW ½ FOR FRAME 1X4X3,1,"FRAMES, WINDOWS, WAL",60608,0.16,0.02,LEGO
,4528136,WINDOW ½ FOR FRAME 1X4X3,24,"FRAMES, WINDOWS, WAL",60608,0.16,0.02,LEGO
,6112266,WINDOW ½ FOR FRAME 1X4X3,28,"FRAMES, WINDOWS, WAL",60608,0.32,0.04,LEGO
,4521386,LID ½ FOR FRAME 1X4X3,199,"FRAMES, WINDOWS, WAL",60614,0.32,0.04,LEGO
,4521504,GLASS DOOR FOR FRAME 1X4X6,40,"FRAMES, WINDOWS, WAL",60616,1.28,0.17,LEGO
,6039881,GLASS DOOR FOR FRAME 1X4X6,111,"FRAMES, WINDOWS, WAL",60616,1.68,0.23,LEGO
,6058086,GLASS DOOR FOR FRAME 1X4X6,18,"FRAMES, WINDOWS, WAL",60616,1.36,0.18,LEGO
,6065151,GLASS DOOR FOR FRAME 1X4X6,194,"FRAMES, WINDOWS, WAL",60616,1.28,0.17,LEGO
,6104006,GLASS DOOR FOR FRAME 1X4X6,124,"FRAMES, WINDOWS, WAL",60616,1.52,0.20,LEGO
,6115541,GLASS DOOR FOR FRAME 1X4X6,23,"FRAMES, WINDOWS, WAL",60616,1.68,0.23,LEGO
,4520866,GLASS DOOR FÜR FRAME 1X4X6,42,"FRAMES, WINDOWS, WAL",60616,1.28,0.17,LEGO
,4611164,GLASS DOOR FÜR FRAME 1X4X6,1,"FRAMES, WINDOWS, WAL",60616,1.28,0.17,LEGO
,4610149,LATTICE DOOR FOR FRAME 1X4X6,194,"FRAMES, WINDOWS, WAL",60621,0.88,0.12,LEGO
,6037634,LATTICE DOOR FOR FRAME 1X4X6,316,"FRAMES, WINDOWS, WAL",60621,1.04,0.14,LEGO
,4521208,D. W. PANES F. FRAME 1X4X6,26,"FRAMES, WINDOWS, WAL",60623,0.80,0.11,LEGO
,4521943,D. W. PANES F. FRAME 1X4X6,1,"FRAMES, WINDOWS, WAL",60623,0.80,0.11,LEGO
,4528550,D. W. PANES F. FRAME 1X4X6,24,"FRAMES, WINDOWS, WAL",60623,0.96,0.13,LEGO
,4583718,D. W. PANES F. FRAME 1X4X6,28,"FRAMES, WINDOWS, WAL",60623,0.80,0.11,LEGO
,6052993,D. W. PANES F. FRAME 1X4X6,102,"FRAMES, WINDOWS, WAL",60623,0.96,0.13,LEGO
,6103769,D. W. PANES F. FRAME 1X4X6,192,"FRAMES, WINDOWS, WAL",60623,0.80,0.11,LEGO
,6109820,D. W. PANES F. FRAME 1X4X6,268,"FRAMES, WINDOWS, WAL",60623,1.04,0.14,LEGO
,4534267,DOOR GLAS T/FRAME 1X4X6 26/111,30,"FRAMES, WINDOWS, WAL",60797,3.28,0.44,LEGO
,6112741,DOOR GLAS T/FRAME 1X4X6 COL. 199/42,81,"FRAMES, WINDOWS, WAL",60797,3.36,0.45,LEGO
,4639698,GLAS FOR FRAME 1X4X6,40,"FRAMES, WINDOWS, WAL",60803,0.72,0.10,LEGO
,6022905,GLAS FOR FRAME 1X4X6,42,"FRAMES, WINDOWS, WAL",60803,0.72,0.10,LEGO
,6065500,GLAS FOR FRAME 1X4X6,41,"FRAMES, WINDOWS, WAL",60803,1.04,0.14,LEGO
,6116218,GLAS FOR FRAME 1X4X6,1,"FRAMES, WINDOWS, WAL",60803,1.04,0.14,LEGO
,4536520,FRAME/SLANTING 3X4X3,26,"FRAMES, WINDOWS, WAL",60806,1.12,0.15,LEGO
,4536519,FRAME/WRY 3X4X3,1,"FRAMES, WINDOWS, WAL",60806,0.96,0.13,LEGO
,4537056,WALL 1X4X5 W/BOWED SLIT,194,"FRAMES, WINDOWS, WAL",60808,1.04,0.14,LEGO
,4537057,WALL 1X4X5 W/BOWED SLIT,199,"FRAMES, WINDOWS, WAL",60808,1.04,0.14,LEGO
,6006789,WALL 1X4X5 W/BOWED SLIT,5,"FRAMES, WINDOWS, WAL",60808,1.04,0.14,LEGO
,6059149,WALL 1X4X5 W/BOWED SLIT,326,"FRAMES, WINDOWS, WAL",60808,1.20,0.16,LEGO
,6096703,WALL 1X4X5 W/BOWED SLIT,226,"FRAMES, WINDOWS, WAL",60808,1.20,0.16,LEGO
,4521846,WALL W/WINDOW W. RADIUS4 1X4X2,1,"FRAMES, WINDOWS, WAL",61345,0.48,0.06,LEGO
,6115443,WALL W/WINDOW W.RADIUS 1x4x2,194,"FRAMES, WINDOWS, WAL",61345,0.48,0.06,LEGO
,4595169,DUPLO DOOR-/WINDOWELEM. 2X4X3,21,"FRAMES, WINDOWS, WAL",61649,3.36,0.45,DUPLO
,4595171,DUPLO DOOR-/WINDOWELEM. 2X4X3,24,"FRAMES, WINDOWS, WAL",61649,3.36,0.45,DUPLO
,4595172,DUPLO DOOR-/WINDOWELEM. 2X4X3,23,"FRAMES, WINDOWS, WAL",61649,3.36,0.45,DUPLO
,4521681,LATTICE PLATE 1X4X3,26,"FRAMES, WINDOWS, WAL",62113,0.40,0.05,LEGO
,4521886,LATTICE PLATE 1X4X3,199,"FRAMES, WINDOWS, WAL",62113,0.40,0.05,LEGO
,6010736,WALL ELEMENT 1X2X3 - TR.,111,"FRAMES, WINDOWS, WAL",74968,0.40,0.05,LEGO
,6010737,WALL ELEMENT 1X2X3 - TR.,40,"FRAMES, WINDOWS, WAL",74968,0.40,0.05,LEGO
,4547850,"WALL ELEMENT, ROUND 5X4X2 - TR",43,"FRAMES, WINDOWS, WAL",85941,2.48,0.33,LEGO
,4549276,"WALL ELEMENT, ROUND 5X4X2 - TR",1,"FRAMES, WINDOWS, WAL",85941,1.52,0.20,LEGO
,4639346,"WALL ELEMENT, ROUND 5X4X2 - TR",42,"FRAMES, WINDOWS, WAL",85941,1.52,0.20,LEGO
,4641109,"WALL ELEMENT, ROUND 5X4X2 - TR",40,"FRAMES, WINDOWS, WAL",85941,1.52,0.20,LEGO
,6082545,"WALL ELEMENT, ROUND 5X4X2 - TR",49,"FRAMES, WINDOWS, WAL",85941,1.84,0.25,LEGO
,6023948,GLASS FOR FRAME 1X2X2,42,"FRAMES, WINDOWS, WAL",86209,0.08,0.01,LEGO
,6024020,GLASS FOR FRAME 1X2X2,40,"FRAMES, WINDOWS, WAL",86209,0.08,0.01,LEGO
,6024022,GLASS FOR FRAME 1X2X2,111,"FRAMES, WINDOWS, WAL",86209,0.16,0.02,LEGO
,4552033,GLASS FOR FRAME 1X4X3,40,"FRAMES, WINDOWS, WAL",86210,0.48,0.06,LEGO
,6013633,GLASS FOR FRAME 1X4X3,42,"FRAMES, WINDOWS, WAL",86210,0.48,0.06,LEGO
,4563698,"WALL 3X3X6, WRY 45 DEGR.",194,"FRAMES, WINDOWS, WAL",87421,1.28,0.17,LEGO
,4565576,"WALL 3X3X6, WRY 45 DEGR.",1,"FRAMES, WINDOWS, WAL",87421,1.28,0.17,LEGO
,6045914,"WALL 3X3X6, WRY 45 DEGR.",26,"FRAMES, WINDOWS, WAL",87421,1.36,0.18,LEGO
,6056277,"WALL 3X3X6, WRY 45 DEGR.",5,"FRAMES, WINDOWS, WAL",87421,1.20,0.16,LEGO
,4570398,WALL ELEMENT 1X4X3,111,"FRAMES, WINDOWS, WAL",87543,0.80,0.11,LEGO
,4594685,WALL ELEMENT 1X4X3,42,"FRAMES, WINDOWS, WAL",87543,0.80,0.11,LEGO
,4594686,WALL ELEMENT 1X4X3,40,"FRAMES, WINDOWS, WAL",87543,0.80,0.11,LEGO
,4585429,WALL ELEMENT 1X2X3,194,"FRAMES, WINDOWS, WAL",87544,0.32,0.04,LEGO
,4585448,WALL ELEMENT 1X2X3,1,"FRAMES, WINDOWS, WAL",87544,0.32,0.04,LEGO
,4614788,WALL ELEMENT 1X2X3,26,"FRAMES, WINDOWS, WAL",87544,0.32,0.04,LEGO
,4648315,WALL ELEMENT 1X2X3,28,"FRAMES, WINDOWS, WAL",87544,0.32,0.04,LEGO
,4667331,WALL ELEMENT 1X2X3,140,"FRAMES, WINDOWS, WAL",87544,0.40,0.05,LEGO
,4570470,WALLELEMENT 1X2X2,21,"FRAMES, WINDOWS, WAL",87552,0.24,0.03,LEGO
,4585458,WALLELEMENT 1X2X2,1,"FRAMES, WINDOWS, WAL",87552,0.24,0.03,LEGO
,4586548,WALLELEMENT 1X2X2,23,"FRAMES, WINDOWS, WAL",87552,0.24,0.03,LEGO
,4593677,WALLELEMENT 1X2X2,24,"FRAMES, WINDOWS, WAL",87552,0.24,0.03,LEGO
,4593678,WALLELEMENT 1X2X2,26,"FRAMES, WINDOWS, WAL",87552,0.24,0.03,LEGO
,4593679,WALLELEMENT 1X2X2,194,"FRAMES, WINDOWS, WAL",87552,0.24,0.03,LEGO
,6064188,WALLELEMENT 1X2X2,192,"FRAMES, WINDOWS, WAL",87552,0.32,0.04,LEGO
,4569476,"WALL ELEMENT, ROUND 3x6x6",1,"FRAMES, WINDOWS, WAL",87926,3.44,0.46,LEGO
,6117860,"WALL ELEMENT, ROUND 3x6x6",38,"FRAMES, WINDOWS, WAL",87926,3.76,0.50,LEGO
,6108913,"WALL ELEMENT, ROUND 3x6x6",194,"FRAMES, WINDOWS, WAL",87926,3.44,0.46,LEGO
,4642933,WALL 1X2X2 W. BOWED SLIT,5,"FRAMES, WINDOWS, WAL",90195,0.32,0.04,LEGO
,4642934,WALL 1X2X2 W. BOWED SLIT,194,"FRAMES, WINDOWS, WAL",90195,0.32,0.04,LEGO
,4586178,WINDOW 4X3 W/BARS,1,"FRAMES, WINDOWS, WAL",90265,1.44,0.19,DUPLO
,4586183,WINDOW 4X3 W/BARS,24,"FRAMES, WINDOWS, WAL",90265,1.44,0.19,DUPLO
,4593748,CORNER WALL ELEMENT 2X2,5,"FRAMES, WINDOWS, WAL",91501,0.32,0.04,LEGO
,4610290,CORNER WALL ELEMENT 2X2,1,"FRAMES, WINDOWS, WAL",91501,0.32,0.04,LEGO
,6008311,CORNER WALL ELEMENT 2X2,194,"FRAMES, WINDOWS, WAL",91501,0.32,0.04,LEGO
,4644211,"DOOR FRAME, 2X4X5",24,"FRAMES, WINDOWS, WAL",92094,5.60,0.75,DUPLO
,4651798,"DOOR FRAME, 2X4X5",21,"FRAMES, WINDOWS, WAL",92094,5.52,0.74,DUPLO
,4599496,LATTICE FOR FRAME 4X6,194,"FRAMES, WINDOWS, WAL",92589,0.64,0.09,LEGO
,4624507,DOOR FOR 30044,192,"FRAMES, WINDOWS, WAL",94161,0.24,0.03,LEGO
,4638658,"WALLELEMENT 1X2X2, PC",111,"FRAMES, WINDOWS, WAL",94638,0.32,0.04,LEGO
,4640026,"WALLELEMENT 1X2X2, PC",42,"FRAMES, WINDOWS, WAL",94638,0.32,0.04,LEGO
,6000740,"WALLELEMENT 1X2X2, PC",40,"FRAMES, WINDOWS, WAL",94638,0.32,0.04,LEGO
,4648114,WALL 1X6X3 W. STUDS,24,"FRAMES, WINDOWS, WAL",98280,1.28,0.17,LEGO
,4648115,WALL 1X6X3 W. STUDS,194,"FRAMES, WINDOWS, WAL",98280,1.20,0.16,LEGO
,6016315,WOODEN LID,192,"FRAMES, WINDOWS, WAL",98459,1.44,0.19,DUPLO
,4538718,GUN CARRIAGE 2X4X1 1/3,192,FUNCTIONAL ELEMENTS,2527,1.20,0.16,LEGO
,258426,DRUM HOLDER 2X2,26,FUNCTIONAL ELEMENTS,2584,0.56,0.08,LEGO
,4211370,DRUM Ø11,194,FUNCTIONAL ELEMENTS,2585,0.56,0.08,LEGO
,4264952,PLATE 2X4 CROSS COUPLING,199,FUNCTIONAL ELEMENTS,3639,0.80,0.11,LEGO
,4265486,PLATE 2X4 ACROSS HINGE,199,FUNCTIONAL ELEMENTS,3640,0.80,0.11,LEGO
,4540203,"TURN PLATE 2X2, UPPER PART",194,FUNCTIONAL ELEMENTS,3679,0.16,0.02,LEGO
,368001,"TURN PLATE 2X2, LOWER PART",1,FUNCTIONAL ELEMENTS,3680,0.24,0.03,LEGO
,368021,"TURN PLATE 2X2, LOWER PART",21,FUNCTIONAL ELEMENTS,3680,0.24,0.03,LEGO
,368023,"TURN PLATE 2X2, LOWER PART",23,FUNCTIONAL ELEMENTS,3680,0.24,0.03,LEGO
,368026,"TURN PLATE 2X2, LOWER PART",26,FUNCTIONAL ELEMENTS,3680,0.24,0.03,LEGO
,6011456,HINGE 1X2 UPPER PART,1,FUNCTIONAL ELEMENTS,3830,0.40,0.05,LEGO
,6011458,HINGE 1X2 UPPER PART,26,FUNCTIONAL ELEMENTS,3830,0.40,0.05,LEGO
,6011459,HINGE 1X2 UPPER PART,194,FUNCTIONAL ELEMENTS,3830,0.40,0.05,LEGO
,6011460,HINGE 1X2 UPPER PART,192,FUNCTIONAL ELEMENTS,3830,0.48,0.06,LEGO
,6011461,HINGE 1X2 UPPER PART,199,FUNCTIONAL ELEMENTS,3830,0.40,0.05,LEGO
,6011462,HINGE 1X2 UPPER PART,154,FUNCTIONAL ELEMENTS,3830,0.80,0.11,LEGO
,6011464,HINGE 1X2 UPPER PART,21,FUNCTIONAL ELEMENTS,3830,0.48,0.06,LEGO
,383101,HINGE 1X2 LOWER PART,1,FUNCTIONAL ELEMENTS,3831,0.32,0.04,LEGO
,383126,HINGE 1X2 LOWER PART,26,FUNCTIONAL ELEMENTS,3831,0.32,0.04,LEGO
,4210795,HINGE 1X2 LOWER PART,199,FUNCTIONAL ELEMENTS,3831,0.32,0.04,LEGO
,4211461,HINGE 1X2 LOWER PART,194,FUNCTIONAL ELEMENTS,3831,0.32,0.04,LEGO
,4215449,HINGE 1X2 LOWER PART,192,FUNCTIONAL ELEMENTS,3831,0.32,0.04,LEGO
,4568761,HINGE 1X2 LOWER PART,154,FUNCTIONAL ELEMENTS,3831,0.72,0.10,LEGO
,4612582,HINGE 1X2 LOWER PART,21,FUNCTIONAL ELEMENTS,3831,0.32,0.04,LEGO
,6102967,HINGE 1X2 LOWER PART,312,FUNCTIONAL ELEMENTS,3831,0.48,0.06,LEGO
,393701,ROCKER BEARING 1X2,1,FUNCTIONAL ELEMENTS,3937,0.24,0.03,LEGO
,393721,ROCKER BEARING 1X2,21,FUNCTIONAL ELEMENTS,3937,0.24,0.03,LEGO
,393723,ROCKER BEARING 1X2,23,FUNCTIONAL ELEMENTS,3937,0.24,0.03,LEGO
,393724,ROCKER BEARING 1X2,24,FUNCTIONAL ELEMENTS,3937,0.24,0.03,LEGO
,393726,ROCKER BEARING 1X2,26,FUNCTIONAL ELEMENTS,3937,0.24,0.03,LEGO
,4211066,ROCKER BEARING 1X2,199,FUNCTIONAL ELEMENTS,3937,0.24,0.03,LEGO
,4211469,ROCKER BEARING 1X2,194,FUNCTIONAL ELEMENTS,3937,0.24,0.03,LEGO
,393801,PLATE 1X2 (ROCKING),1,FUNCTIONAL ELEMENTS,3938,0.24,0.03,LEGO
,393826,PLATE 1X2 (ROCKING),26,FUNCTIONAL ELEMENTS,3938,0.24,0.03,LEGO
,4211470,PLATE 1X2 (ROCKING),194,FUNCTIONAL ELEMENTS,3938,0.24,0.03,LEGO
,4262023,HOSE DRUM,26,FUNCTIONAL ELEMENTS,4208,0.96,0.13,LEGO
,4261690,DRUM HOLDER 2X4X2,21,FUNCTIONAL ELEMENTS,4209,0.72,0.10,LEGO
,6035530,MAST FOR FORK LIFT,26,FUNCTIONAL ELEMENTS,4518,1.76,0.24,LEGO
,613421,PLATE 2X2 (ROCKING),21,FUNCTIONAL ELEMENTS,6134,0.32,0.04,LEGO
,4124096,PLATE 2X2 (ROCKING),26,FUNCTIONAL ELEMENTS,6134,0.32,0.04,LEGO
,4195007,PLATE 2X2 (ROCKING),23,FUNCTIONAL ELEMENTS,6134,0.32,0.04,LEGO
,4211881,PLATE 2X2 (ROCKING),194,FUNCTIONAL ELEMENTS,6134,0.32,0.04,LEGO
,4612342,PLATE 2X2 (ROCKING),1,FUNCTIONAL ELEMENTS,6134,0.40,0.05,LEGO
