Image,Item ID,Item Description,Design ID,LEGO Color,BrickLink Color,BL Part ID,EUR,USD,BL Search,New,BL price,% of BL,BL part name,comments,Vote Total #,Weighted Vote Total #,Total EU,Alice,WBI,Bob,Dave Ingraham,Jordan x2,Dave Smith,Kelli Smith,NIcole and Shawn,Tom,Koen,Cass,Brad
,4225869,"ROOF TILE 2X4X1, 18°",,RED. BROWN,,#REF!,€0.06,$0.07,https://www.bricklink.com/v2/search.page?q=4225869,No,$0.16,216.80%,,x,0,-1,,,,,,,,,,,,,
,4185583,"ROOF TILE 2X4X1, 18°",,BLACK,,#REF!,€0.06,$0.07,https://www.bricklink.com/v2/search.page?q=4185583,No,$0.11,149.05%,,x,0,-1,,,,,,,,,,,,,
,4124463,"ROOF TILE 2X4X1, 18°",,BR.YEL,,#REF!,€0.06,$0.07,https://www.bricklink.com/v2/search.page?q=4124463,No,$0.09,121.95%,,x,0,-1,,,,,,,,,,,,,
,6230281,ROOF TILE 2X6 45 DEG.,,DK. ST. GREY,,#REF!,€0.08,$0.10,https://www.bricklink.com/v2/search.page?q=6230281,No,$0.27,274.39%,,x,0,-1,,,,,,,,,,,,,
,4163984,ROOF TILE 2X8/45°,,WHITE,,#REF!,€0.13,$0.16,https://www.bricklink.com/v2/search.page?q=4163984,No,$0.41,256.41%,,x,0,-1,,,,,,,,,,,,,
,6239765,ROOF TILE 2X8/45°,,EARTH BLUE,,#REF!,€0.13,$0.16,https://www.bricklink.com/v2/search.page?q=6239765,No,$0.27,168.86%,,x,0,-1,,,,,,,,,,,,,
,416126,ROOF TILE 3X3/25°,,BLACK,,#REF!,€0.07,$0.09,https://www.bricklink.com/v2/search.page?q=416126,No,$0.25,290.36%,,x,0,-1,,,,,,,,,,,,,
,4211420,ROOF TILE 3X4/25°,,MED. ST-GREY,,#REF!,€0.09,$0.11,https://www.bricklink.com/v2/search.page?q=4211420,No,$0.13,117.43%,,x,0,-1,,,,,,,,,,,,,
,329701,ROOF TILE 3X4/25°,,WHITE,,#REF!,€0.07,$0.09,https://www.bricklink.com/v2/search.page?q=329701,No,$0.09,104.53%,,x,0,-1,,,,,,,,,,,,,
,329726,ROOF TILE 3X4/25°,,BLACK,,#REF!,€0.07,$0.09,https://www.bricklink.com/v2/search.page?q=329726,No,$0.08,92.92%,,,0,-1,,,,,,,,,,,,,
,329721,ROOF TILE 3X4/25°,,BR.RED,,#REF!,€0.07,$0.09,https://www.bricklink.com/v2/search.page?q=329721,No,$0.05,58.07%,,,0,-1,,,,,,,,,,,,,
,6036241,ROOF TILE 3X4/25°,,EARTH BLUE,,#REF!,€0.09,$0.11,https://www.bricklink.com/v2/search.page?q=6036241,No,$0.05,45.17%,,,0,-1,,,,,,,,,,,,,
,6289427,ROOF TILE 3X4/25°,,BR.ORANGE,,#REF!,€0.09,$0.11,https://www.bricklink.com/v2/search.page?q=6289427,No,$0.05,45.17%,,,0,-1,,,,,,,,,,,,,
,4599548,ROOF TILE 3X4/25°,,BR.RED-VIOL.,,#REF!,€0.08,$0.10,https://www.bricklink.com/v2/search.page?q=4599548,No,$0.04,40.65%,,,0,-1,,,,,,,,,,,,,
,6282857,ROOF TILE 3X4/25°,,AQUA,,#REF!,€0.09,$0.11,https://www.bricklink.com/v2/search.page?q=6282857,No,,0.00%,,,0,-1,,,,,,,,,,,,,
,6294388,"ROOF TILE 4X2, DEG. 45, W/O KNOBS",,BR.YEL,,#REF!,€0.53,$0.65,https://www.bricklink.com/v2/search.page?q=6294388,No,$0.94,144.19%,,,0,-1,,,,,,,,,,,,,
,6256703,"ROOF TILE 4X2, DEG. 45, W/O KNOBS",,BR.RED,,#REF!,€0.39,$0.48,https://www.bricklink.com/v2/search.page?q=6256703,Yes,$0.55,114.65%,,,0,-1,,,,,,,,,,,,,
,6295976,"ROOF TILE 4X2, DEG. 45, W/O KNOBS",,TR.L.BLUE,,#REF!,€0.73,$0.90,https://www.bricklink.com/v2/search.page?q=6295976,No,,0.00%,,,0,-1,,,,,,,,,,,,,
,4211517,ROOF TILE 4X2/45° INV.,,MED. ST-GREY,,#REF!,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=4211517,No,$0.05,81.30%,,,0,-1,,,,,,,,,,,,,
,487121,ROOF TILE 4X2/45° INV.,,BR.RED,,#REF!,€0.06,$0.07,https://www.bricklink.com/v2/search.page?q=487121,No,$0.05,67.75%,,,0,-1,,,,,,,,,,,,,
,4656767,ROOF TILE 4X2/45° INV.,,BR.BLUE,,#REF!,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=4656767,No,$0.04,65.04%,,,0,-1,,,,,,,,,,,,,
,4188534,ROOF TILE 4X2/45° INV.,,BLACK,,#REF!,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=4188534,No,$0.03,48.78%,,,0,-1,,,,,,,,,,,,,
,4211076,ROOF TILE 4X2/45° INV.,,DK. ST. GREY,,#REF!,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=4211076,No,$0.03,48.78%,,,0,-1,,,,,,,,,,,,,
,4173943,ROOF TILE 4X2/45° INV.,,WHITE,,#REF!,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=4173943,No,$0.03,48.78%,,,0,-1,,,,,,,,,,,,,
,6286251,"ROOF TILE 4X2X3, DEG. 45, NO. 3",,WHITE,,#REF!,€1.14,$1.40,https://www.bricklink.com/v2/search.page?q=6286251,No,$1.21,86.29%,,,0,-1,,,,,,,,,,,,,
,6286267,"ROOF TILE 4X2X3, DEG. 45, NO. 4",,WHITE,,#REF!,€1.14,$1.40,https://www.bricklink.com/v2/search.page?q=6286267,No,$1.21,86.29%,,,0,-1,,,,,,,,,,,,,
,6295361,"ROOF TILE 4X2X3, DEG. 45, NO. 5",,WHITE,,#REF!,€1.25,$1.54,https://www.bricklink.com/v2/search.page?q=6295361,No,$1.16,75.45%,,,0,-1,,,,,,,,,,,,,
,6295372,"ROOF TILE 4X2X3, DEG. 45, NO. 6",,WHITE,,#REF!,€1.14,$1.40,https://www.bricklink.com/v2/search.page?q=6295372,No,$1.21,86.29%,,,0,-1,,,,,,,,,,,,,
,6256459,ROOF TILE 4X4 45DEG,,SAND GREEN,,#REF!,€0.08,$0.10,https://www.bricklink.com/v2/search.page?q=6256459,No,$0.13,132.11%,,,0,-1,,,,,,,,,,,,,
,6167897,ROOF TILE 4X4 45DEG,,TITAN. METAL.,,#REF!,€0.09,$0.11,https://www.bricklink.com/v2/search.page?q=6167897,No,$0.09,81.30%,,,0,-1,,,,,,,,,,,,,
,6097644,ROOF TILE 4X4/45° INV.,,BR.YEL,,#REF!,€0.16,$0.20,https://www.bricklink.com/v2/search.page?q=6097644,No,$0.19,96.54%,,,0,-1,,,,,,,,,,,,,
,6261520,ROOF TILE 4X4/45° INV.,,RED. BROWN,,#REF!,€0.14,$0.17,https://www.bricklink.com/v2/search.page?q=6261520,No,$0.14,81.30%,,,0,-1,,,,,,,,,,,,,
,4658977,ROOF TILE 4X4/45° INV.,,BLACK,,#REF!,€0.12,$0.15,https://www.bricklink.com/v2/search.page?q=4658977,No,$0.04,27.10%,,,0,-1,,,,,,,,,,,,,
,4658974,ROOF TILE 4X4/45° INV.,,DK. ST. GREY,,#REF!,€0.12,$0.15,https://www.bricklink.com/v2/search.page?q=4658974,No,$0.04,27.10%,,,0,-1,,,,,,,,,,,,,
,4658973,ROOF TILE 4X4/45° INV.,,WHITE,,#REF!,€0.12,$0.15,https://www.bricklink.com/v2/search.page?q=4658973,No,$0.02,13.55%,,,0,-1,,,,,,,,,,,,,
,4568156,ROOF TILE 4X6 45 DEGREES,,WHITE,,#REF!,€0.21,$0.26,https://www.bricklink.com/v2/search.page?q=4568156,No,$0.22,85.17%,,,0,-1,,,,,,,,,,,,,
,6218081,ROOF TILE 4X6 45 DEGREES,,FL. YELL-ORA,,#REF!,€0.25,$0.31,https://www.bricklink.com/v2/search.page?q=6218081,No,$0.12,39.02%,,,0,-1,,,,,,,,,,,,,
,4210862,ROOF TILE CORN. INVERT.2X2/45°,,DK. ST. GREY,,#REF!,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=4210862,No,$0.13,211.38%,,x,0,-1,,,,,,,,,,,,,
,6144750,ROOF TILE CORNER 2X2X3/73°,,EARTH BLUE,,#REF!,€0.09,$0.11,https://www.bricklink.com/v2/search.page?q=6144750,No,$0.20,180.67%,,x,0,-1,,,,,,,,,,,,,
,6210808,ROOF TILE CORNER 2X2X3/73°,,NEW DARK RED,,#REF!,€0.09,$0.11,https://www.bricklink.com/v2/search.page?q=6210808,No,$0.20,180.67%,,x,0,-1,,,,,,,,,,,,,
,4269651,BASE PLATE 16X32,,DK. ST. GREY,,#REF!,€1.18,$1.45,https://www.bricklink.com/v2/search.page?q=4269651,No,$3.10,213.59%,,x,0,-1,,,,,,,,,,,,,
,6295194,BASE PLATE 32X32,,WHITE,,#REF!,€2.51,$3.09,https://www.bricklink.com/v2/search.page?q=6295194,No,$8.68,281.15%,,x / 2020 lugbulk,0,-1,,,,,,,,,,,,,
,4219691,BASE PLATE 32X32 BRIGHT BLUE,,BR.BLUE,,#REF!,€2.28,$2.80,https://www.bricklink.com/v2/search.page?q=4219691,No,$8.40,299.53%,,x,0,-1,,,,,,,,,,,,,
,4278193,BASE PLATE 48X48,,MED. ST-GREY,,#REF!,€5.52,$6.79,https://www.bricklink.com/v2/search.page?q=4278193,No,$15.51,228.44%,,x,0,-1,,,,,,,,,,,,,
,6194397,DUPLO PLATE 24X24,,DK.GREEN,,#REF!,€8.66,$10.65,https://www.bricklink.com/v2/search.page?q=6194397,No,$10.38,97.45%,,,0,-1,,,,,,,,,,,,,
,6194396,DUPLO PLATE 24X24,,BR.RED,,#REF!,€10.15,$12.48,https://www.bricklink.com/v2/search.page?q=6194396,No,$5.90,47.26%,,,0,-1,,,,,,,,,,,,,
,6013938,1 1/2 M CONNECTING BUSH,,BRICK-YEL,,#REF!,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=6013938,No,$0.03,121.95%,,,0,-1,,,,,,,,,,,,,
,6271167,1/2 BUSH,,BR.YEL,,#REF!,€0.01,$0.01,https://www.bricklink.com/v2/search.page?q=6271167,No,$0.03,243.90%,,,0,-1,,,,,,,,,,,,,
,4109810,2M CROSS AXLE W. GROOVE,,BLACK,,#REF!,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=4109810,No,$0.07,284.55%,,,0,-1,,,,,,,,,,,,,
,4142865,2M CROSS AXLE W. GROOVE,,BR.RED,,#REF!,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=4142865,No,$0.02,81.30%,,,0,-1,,,,,,,,,,,,,
,6347790,2M FRIC. SNAP W/CROSS HOLE,,BR.ORANGE,,#REF!,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6347790,Yes,$0.07,189.70%,,,0,-1,,,,,,,,,,,,,
,6321745,2M FRIC. SNAP W/CROSS HOLE,,BLACK,,#REF!,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6321745,No,$0.03,81.30%,,,0,-1,,,,,,,,,,,,,
,6347789,2M FRIC. SNAP W/CROSS HOLE,,BR.RED,,#REF!,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6347789,Yes,$0.03,60.98%,,,0,-1,,,,,,,,,,,,,
,6321747,2M FRIC. SNAP W/CROSS HOLE,,MED. ST-GREY,,#REF!,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6321747,No,$0.02,54.20%,,,0,-1,,,,,,,,,,,,,
,6273219,3 BRANCH CROSSHOLE W. HOLE,,DK. BROWN,,#REF!,€0.10,$0.12,https://www.bricklink.com/v2/search.page?q=6273219,No,$0.16,130.08%,,,0,-1,,,,,,,,,,,,,
,6347715,3 w.arch w.knob and shaft ø3.2,,MED. ST-GREY,,#REF!,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6347715,Yes,$0.02,54.20%,,,0,-1,,,,,,,,,,,,,
,6316697,3.2 SHAFT ELEMENT W/ CROSS HOLE,,RED. BROWN,,#REF!,€0.06,$0.07,https://www.bricklink.com/v2/search.page?q=6316697,Yes,$0.22,298.10%,,x,0,-1,,,,,,,,,,,,,
,6316692,3.2 SHAFT ELEMENT W/ CROSS HOLE,,DK. ST. GREY,,#REF!,€0.06,$0.07,https://www.bricklink.com/v2/search.page?q=6316692,Yes,$0.11,149.05%,,,0,-1,,,,,,,,,,,,,
,6321305,3M CONNECTOR PEG,,BRICK-YEL,,#REF!,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=6321305,No,$0.03,121.95%,,,0,-1,,,,,,,,,,,,,
,6262897,ANGLE ELEMENT 135 DEG. [4],,BLACK,,#REF!,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6262897,No,$0.15,243.90%,,,0,-1,,,,,,,,,,,,,
,6262899,ANGLE ELEMENT 135 DEG. [4],,DK. ST. GREY,,#REF!,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6262899,No,$0.09,146.34%,,,0,-1,,,,,,,,,,,,,
,6332580,"ANGLE ELEMENT, 0 DEGREES [1]",,BR.RED,,#REF!,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6332580,Yes,$0.10,271.00%,,,0,-1,,,,,,,,,,,,,
,6332573,"ANGLE ELEMENT, 0 DEGREES [1]",,WHITE,,#REF!,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6332573,Yes,$0.08,216.80%,,,0,-1,,,,,,,,,,,,,
,6332584,"ANGLE ELEMENT, 0 DEGREES [1]",,BR.ORANGE,,#REF!,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6332584,Yes,$0.07,189.70%,,,0,-1,,,,,,,,,,,,,
,6296856,"ANGLE ELEMENT, 0 DEGREES [1]",,DK. ST. GREY,,#REF!,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=6296856,No,$0.04,162.60%,,,0,-1,,,,,,,,,,,,,
,6332570,"ANGLE ELEMENT, 0 DEGREES [1]",,BR.BLUE,,#REF!,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6332570,Yes,$0.05,135.50%,,,0,-1,,,,,,,,,,,,,
,6329889,"ANGLE ELEMENT, 0 DEGREES [1]",,BR.YEL,,#REF!,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6329889,Yes,$0.04,108.40%,,,0,-1,,,,,,,,,,,,,
,6271346,"ANGLE ELEMENT, 112,5 DEGR. [5]",,BLACK,,#REF!,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6271346,No,$0.11,178.86%,,,0,-1,,,,,,,,,,,,,
,6271347,"ANGLE ELEMENT, 112,5 DEGR. [5]",,MED. ST-GREY,,#REF!,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6271347,No,$0.09,146.34%,,,0,-1,,,,,,,,,,,,,
,6261388,"ANGLE ELEMENT, 157,5 DEGR. [3]",,RED. BROWN,,#REF!,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6261388,No,$0.09,243.90%,,x,0,-1,,,,,,,,,,,,,
,6271869,"ANGLE ELEMENT, 180 DEGREES [2]",,BLACK,,#REF!,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6271869,No,$0.08,216.80%,,,0,-1,,,,,,,,,,,,,
,6346487,"ANGLE ELEMENT, 180 DEGREES [2]",,MED. ST-GREY,,#REF!,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6346487,Yes,$0.08,216.80%,,,0,-1,,,,,,,,,,,,,
,6271870,"ANGLE ELEMENT, 180 DEGREES [2]",,WHITE,,#REF!,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6271870,No,$0.12,195.12%,,,0,-1,,,,,,,,,,,,,
,6344329,"ANGLE ELEMENT, 180 DEGREES [2]",,DK. BROWN,,#REF!,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6344329,Yes,$0.06,121.95%,,x,0,-1,,,,,,,,,,,,,
,6268905,"ANGLE ELEMENT, 90 DEGREES [6]",,BLACK,,#REF!,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6268905,No,$0.16,260.16%,,,0,-1,,,,,,,,,,,,,
,6268923,"ANGLE ELEMENT, 90 DEGREES [6]",,DK. ST. GREY,,#REF!,€0.06,$0.07,https://www.bricklink.com/v2/search.page?q=6268923,No,$0.12,162.60%,,,0,-1,,,,,,,,,,,,,
,6268925,"ANGLE ELEMENT, 90 DEGREES [6]",,BR.YEL,,#REF!,€0.06,$0.07,https://www.bricklink.com/v2/search.page?q=6268925,No,$0.10,135.50%,,,0,-1,,,,,,,,,,,,,
,4532220,ASSEMBLY ELEMENT Ø3.2,,BLACK,,#REF!,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=4532220,No,$0.09,243.90%,,,0,-1,,,,,,,,,,,,,
,4211375,BALL W. CROSS AXLE,,MED. ST-GREY,,#REF!,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=4211375,No,$0.04,108.40%,,,0,-1,,,,,,,,,,,,,
,6344752,BALL WITH FRICTION SNAP,,BLACK,,#REF!,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6344752,Yes,n/a,#VALUE!,,,0,-1,,,,,,,,,,,,,
,6360104,BALL WITH FRICTION SNAP,,BR.RED,,#REF!,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6360104,Yes,n/a,#VALUE!,,,0,-1,,,,,,,,,,,,,
,6259825,BEAM 1M W. 2 CROSS AXLES 90°,,BR.ORANGE,,#REF!,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6259825,No,$0.14,284.55%,,,0,-1,,,,,,,,,,,,,
,6123815,BEAM 1M W/CROSS AXLE,,MED. ST-GREY,,#REF!,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6123815,No,$0.13,264.23%,,,0,-1,,,,,,,,,,,,,
,6167939,BEAM 1M W/CROSS AXLE,,BR.RED,,#REF!,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6167939,No,$0.10,203.25%,,,0,-1,,,,,,,,,,,,,
,6134197,BEAM 1M W/CROSS AXLE,,DK. BROWN,,#REF!,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6134197,No,$0.12,195.12%,,,0,-1,,,,,,,,,,,,,
,6271820,BUSH FOR CROSS AXLE,,BR.RED,,#REF!,€0.01,$0.01,https://www.bricklink.com/v2/search.page?q=6271820,No,$0.03,243.90%,,,0,-1,,,,,,,,,,,,,
,4107765,CATCH,,BLACK,,#REF!,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=4107765,No,$0.06,97.56%,,,0,-1,,,,,,,,,,,,,
,4211536,CATCH,,MED. ST-GREY,,#REF!,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=4211536,No,$0.05,81.30%,,,0,-1,,,,,,,,,,,,,
,4210665,CATCH,,DK. ST. GREY,,#REF!,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=4210665,No,$0.04,65.04%,,,0,-1,,,,,,,,,,,,,
,6184977,CATCH W. CROSS HOLE,,DK. ST. GREY,,#REF!,€0.08,$0.10,https://www.bricklink.com/v2/search.page?q=6184977,No,$0.22,223.58%,,,0,-1,,,,,,,,,,,,,
,6344178,CATCH W. CROSS HOLE,,BR.RED,,#REF!,€0.07,$0.09,https://www.bricklink.com/v2/search.page?q=6344178,Yes,$0.11,127.76%,,,0,-1,,,,,,,,,,,,,
,6331716,CATCH W. CROSS HOLE,,BLACK,,#REF!,€0.07,$0.09,https://www.bricklink.com/v2/search.page?q=6331716,Yes,$0.07,81.30%,,,0,-1,,,,,,,,,,,,,
,4211553,CATCH W. CROSS HOLE,,MED. ST-GREY,,#REF!,€0.08,$0.10,https://www.bricklink.com/v2/search.page?q=4211553,No,$0.08,81.30%,,,0,-1,,,,,,,,,,,,,
,4107800,CATCH W. CROSS HOLE,,BR.YEL,,#REF!,€0.39,$0.48,https://www.bricklink.com/v2/search.page?q=4107800,No,$0.07,14.59%,,,0,-1,,,,,,,,,,,,,
,6015356,CON. BUSH 2M FR. + CROSS AXLE,,DK. ST. GREY,,#REF!,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6015356,No,$0.07,189.70%,,,0,-1,,,,,,,,,,,,,
,6209519,CON. BUSH 2M FR. + CROSS AXLE,,BR.RED,,#REF!,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6209519,No,$0.04,108.40%,,,0,-1,,,,,,,,,,,,,
,4206482,CONN.BUSH W.FRIC./CROSSALE,,BR.BLUE,,#REF!,€0.01,$0.01,https://www.bricklink.com/v2/search.page?q=4206482,No,$0.02,162.60%,,,0,-1,,,,,,,,,,,,,
,4121715,CONNECTOR PEG W. FRICTION,,BLACK,,#REF!,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=4121715,No,$0.01,40.65%,,,0,-1,,,,,,,,,,,,,
,6279875,CONNECTOR PEG W. FRICTION,,BLACK,,#REF!,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=6279875,No,$0.01,40.65%,,,0,-1,,,,,,,,,,,,,
,6299413,CONNECTOR PEG W. FRICTION 3M,,BR.BLUE,,#REF!,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=6299413,No,$0.03,121.95%,,,0,-1,,,,,,,,,,,,,
,4211483,CONNECTOR PEG W. KNOB,,MED. ST-GREY,,#REF!,€0.01,$0.01,https://www.bricklink.com/v2/search.page?q=4211483,No,$0.03,243.90%,,,0,-1,,,,,,,,,,,,,
,4143005,CONNECTOR PEG W. KNOB,,BR.BLUE,,#REF!,€0.01,$0.01,https://www.bricklink.com/v2/search.page?q=4143005,No,$0.02,162.60%,,,0,-1,,,,,,,,,,,,,
,6089119,Cross axle 2m w. snap w. fric.,,BLACK,,#REF!,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=6089119,No,$0.06,243.90%,,,0,-1,,,,,,,,,,,,,
,6130007,CROSS AXLE 3M,,BR.YEL,,#REF!,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=6130007,No,$0.07,284.55%,,,0,-1,,,,,,,,,,,,,
,4211815,CROSS AXLE 3M,,MED. ST-GREY,,#REF!,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=4211815,No,$0.02,81.30%,,,0,-1,,,,,,,,,,,,,
,6135494,CROSS AXLE 3M W/END STOP,,RED. BROWN,,#REF!,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=6135494,No,$0.07,284.55%,,,0,-1,,,,,,,,,,,,,
,6129995,CROSS AXLE 4M,,BR.RED,,#REF!,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=6129995,No,$0.06,243.90%,,,0,-1,,,,,,,,,,,,,
,370526,CROSS AXLE 4M,,BLACK,,#REF!,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=370526,No,$0.03,121.95%,,,0,-1,,,,,,,,,,,,,
,6083620,CROSS AXLE 4M WITH END STOP,,DK. ST. GREY,,#REF!,€0.02,$0.02,https://www.bricklink.com/v2/search.page?q=6083620,No,$0.03,121.95%,,,0,-1,,,,,,,,,,,,,
,4508553,"CROSS AXLE 5,5  WITH STOP 1M.",,DK. ST. GREY,,#REF!,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=4508553,No,$0.03,81.30%,,,0,-1,,,,,,,,,,,,,
,6130008,CROSS AXLE 5M,,BR.YEL,,#REF!,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6130008,No,$0.04,108.40%,,,0,-1,,,,,,,,,,,,,
,4211639,CROSS AXLE 5M,,MED. ST-GREY,,#REF!,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=4211639,No,$0.03,81.30%,,,0,-1,,,,,,,,,,,,,
,6159763,CROSS AXLE 5M WITH END STOP,,RED. BROWN,,#REF!,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6159763,No,$0.05,135.50%,,,0,-1,,,,,,,,,,,,,
,370626,CROSS AXLE 6M,,BLACK,,#REF!,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=370626,No,$0.07,189.70%,,,0,-1,,,,,,,,,,,,,
,6130009,CROSS AXLE 7M,,BR.YEL,,#REF!,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6130009,No,$0.13,264.23%,,,0,-1,,,,,,,,,,,,,
,4211805,CROSS AXLE 7M,,MED. ST-GREY,,#REF!,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=4211805,No,$0.06,121.95%,,,0,-1,,,,,,,,,,,,,
,370726,CROSS AXLE 8M,,BLACK,,#REF!,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=370726,No,$0.18,292.68%,,,0,-1,,,,,,,,,,,,,
,4499858,CROSS AXLE 8M WITH END STOP,,DK. ST. GREY,,#REF!,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=4499858,No,$0.05,101.63%,,,0,-1,,,,,,,,,,,,,
,4535768,CROSS AXLE 9M,,MED. ST-GREY,,#REF!,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=4535768,No,$0.17,276.42%,,,0,-1,,,,,,,,,,,,,
,6130010,CROSS AXLE 9M,,BR.YEL,,#REF!,€0.05,$0.06,https://www.bricklink.com/v2/search.page?q=6130010,No,$0.12,195.12%,,,0,-1,,,,,,,,,,,,,
,4519010,"CROSS AXLE, EXTENSION, 2M",,BR.YEL,,#REF!,€0.01,$0.01,https://www.bricklink.com/v2/search.page?q=4519010,No,$0.03,243.90%,,,0,-1,,,,,,,,,,,,,
,6251539,CROSS BLOCK 3X2X1,,TITAN. METAL.,,#REF!,€0.12,$0.15,https://www.bricklink.com/v2/search.page?q=6251539,No,$0.23,155.83%,,,0,-1,,,,,,,,,,,,,
,6280097,"CROSS HOLES W/ DOUBLE, DIA. 3.2 SHAFT",,BLACK,,#REF!,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6280097,No,$0.11,223.58%,,,0,-1,,,,,,,,,,,,,
,6031821,CROSSAXLE 3M WITH KNOB,,SAND YELLOW,,#REF!,€0.03,$0.04,https://www.bricklink.com/v2/search.page?q=6031821,No,$0.03,81.30%,,,0,-1,,,,,,,,,,,,,
,6325521,"DOUBLE SNAP W/ HOLE, DIA. 4.85",,BLACK,,#REF!,€0.10,$0.12,https://www.bricklink.com/v2/search.page?q=6325521,Yes,$0.11,89.43%,,,0,-1,,,,,,,,,,,,,
,6323704,"DOUBLE SNAP W/ HOLE, DIA. 4.85",,RED. BROWN,,#REF!,€0.10,$0.12,https://www.bricklink.com/v2/search.page?q=6323704,Yes,$0.10,81.30%,,,0,-1,,,,,,,,,,,,,
,6322258,"DOUBLE SNAP, 2 M W/ 2X DIA. 3.2 HOLDER",,BLACK,,#REF!,€0.16,$0.20,https://www.bricklink.com/v2/search.page?q=6322258,No,$0.07,35.57%,,,0,-1,,,,,,,,,,,,,
,6271539,FRICTION FORK W/ CROSS HOLE,,MED. ST-GREY,,#REF!,€0.04,$0.05,https://www.bricklink.com/v2/search.page?q=6271539,Yes,$0.07,142.28%,,,0,-1,,,,,,,,,,,,,
,6195916,"FUNCTION ELEMENT, FEMALE",,BLACK,,#REF!,€0.07,$0.09,https://www.bricklink.com/v2/search.page?q=6195916,No,$0.18,209.06%,,,0,-1,,,,,,,,,,,,,
,6195914,"FUNCTION ELEMENT, FEMALE",,BR.RED,,#REF!,€0.07,$0.09,https://www.bricklink.com/v2/search.page?q=6195914,No,$0.11,127.76%,,,0,-1,,,,,,,,,,,,,
,6276052,GEAR SHIFTER CONNECTOR 3M,,WHITE,,#REF!,€0.06,$0.07,https://www.bricklink.com/v2/search.page?q=6276052,No,$0.14,189.70%,,,0,-1,,,,,,,,,,,,,
