image,item_number,color_code,description,color,gender,age,emotion
,3626cpb1681,90,"Minifigure, Head Dual Sided Black Eyebrows and Cheek Lines, Left Eyebrow Raised / Black Glasses and Headset with Microphone Pattern",Light Nougat,neutral,young adult,neutral
,3626cpb2670,90,"Minifigure, Head Dual Sided White Eyebrows and Beard, Gold Glasses, Happy / Smile with Teeth Pattern",Light Nougat,male,young adult,neutral
,3626cpb2670,90,"Minifigure, Head Dual Sided White Eyebrows and Beard, Gold Glasses, Happy / Smile with Teeth Pattern",Light Nougat,male,young adult,neutral
,3626cpb1572,90,"Minifigure, Head Dual Sided Gray Eyebrows, Beard, Moustache, White Pupils, Slight Smile / Sad Pattern (SW Lor San Tekka)",Light Nougat,male,young adult,neutral
,3626cpb1572,90,"Minifigure, Head Dual Sided Gray Eyebrows, Beard, Moustache, White Pupils, Slight Smile / Sad Pattern (SW Lor San Tekka)",Light Nougat,male,young adult,sad
,3626cpb1743,90,"Minifigure, Head Dual Sided Brown Eyebrows, Moustache, White Pupils, Scared Pattern",Light Nougat,male,young adult,neutral
,3626cpb1743,90,"Minifigure, Head Dual Sided Brown Eyebrows, Moustache, White Pupils, Scared Pattern",Light Nougat,male,young adult,scared
,3626cpb2452,90,"Minifigure, Head Dual Sided Dark Brown Eyebrows, Cheek Lines, Black Chin Strap, Neutral / Scared Pattern (SW Captain Antilles)",Light Nougat,male,young adult,neutral
,3626cpb2452,90,"Minifigure, Head Dual Sided Dark Brown Eyebrows, Cheek Lines, Black Chin Strap, Neutral / Scared Pattern (SW Captain Antilles)",Light Nougat,male,young adult,scared
,3626cpb2584,88,"Minifigure, Head Dual Sided Gold Rimmed Glasses, Black Moustache Calm / Scared Pattern",Reddish Brown,male,young adult,neutral
,3626cpb2584,90,"Minifigure, Head Dual Sided Gold Rimmed Glasses, Black Moustache Calm / Scared Pattern",Light Nougat,male,young adult,scared
,3626cpb2255,90,"Minifigure, Head Dual Sided Light Bluish Gray Eyebrows and Muttonchops, Med. Nougat Age Lines, Neutral / Scared Expression Pattern",Light Nougat,male,older adult,neutral
,3626cpb2255,90,"Minifigure, Head Dual Sided Light Bluish Gray Eyebrows and Muttonchops, Med. Nougat Age Lines, Neutral / Scared Expression Pattern",Light Nougat,male,older adult,scared
,3626cpb1793,90,"Minifigure, Head Dual Sided PotC Jack Black Moustache, 'X' Shaped Scar, Smile / Scared Pattern",Light Nougat,male,young adult,neutral
,3626cpb1793,90,"Minifigure, Head Dual Sided PotC Jack Black Moustache, 'X' Shaped Scar, Smile / Scared Pattern",Light Nougat,male,young adult,scared
,3626cpb0559,90,"Minifigure, Head Dual Sided PotC Jack Black Moustache, Smile / Scared Pattern",Light Nougat,male,young adult,neutral
,3626cpb0559,90,"Minifigure, Head Dual Sided PotC Jack Black Moustache, Smile / Scared Pattern",Light Nougat,male,young adult,scared
,3626bpb0559,90,"Minifigure, Head Dual Sided PotC Jack Sparrow Moustache, Smile / Scared Pattern",Light Nougat,male,young adult,neutral
,3626bpb0559,90,"Minifigure, Head Dual Sided PotC Jack Sparrow Moustache, Smile / Scared Pattern",Light Nougat,male,young adult,scared
,3626bpb0576,90,"Minifigure, Head Dual Sided PotC Norrington Ragged Brown Beard, Smile / Frown Pattern",Light Nougat,male,young adult,neutral
,3626bpb0576,90,"Minifigure, Head Dual Sided PotC Norrington Ragged Brown Beard, Smile / Frown Pattern",Light Nougat,male,young adult,scared
,3626cpb1422,90,"Minifigure, Head Dual Sided Gray Eyebrows, Lines, White Pupils, Neutral / Open Mouth Lopsided Happy Pattern (Han Solo)",Light Nougat,male,young adult,neutral
,3626cpb1422,90,"Minifigure, Head Dual Sided Gray Eyebrows, Lines, White Pupils, Neutral / Open Mouth Lopsided Happy Pattern (Han Solo)",Light Nougat,male,young adult,smile
,3626cpb1683,90,"Minifigure, Head Dual Sided Black Eyebrows and Sideburns, Chin Dimple, Neutral / Smiling Pattern (Paul)",Light Nougat,male,young adult,neutral
,3626cpb1683,90,"Minifigure, Head Dual Sided Black Eyebrows and Sideburns, Chin Dimple, Neutral / Smiling Pattern (Paul)",Light Nougat,male,young adult,smile
,3626cpb1684,90,"Minifigure, Head Dual Sided Black Eyebrows, Sideburns and Goatee, Neutral / Smiling Pattern (George)",Light Nougat,male,young adult,neutral
,3626cpb1684,90,"Minifigure, Head Dual Sided Black Eyebrows, Sideburns and Goatee, Neutral / Smiling Pattern (George)",Light Nougat,male,young adult,smile
,3626cpb1685,90,"Minifigure, Head Dual Sided Black Eyebrows, Sideburns, Moustache, Neutral / Smiling Pattern (Ringo)",Light Nougat,male,young adult,neutral
,3626cpb1685,90,"Minifigure, Head Dual Sided Black Eyebrows, Sideburns, Moustache, Neutral / Smiling Pattern (Ringo)",Light Nougat,male,young adult,smile
,3626cpb1682,90,"Minifigure, Head Dual Sided Black Glasses with White Lenses, Sideburns and Moustache, Neutral / Smiling Pattern (John)",Light Nougat,male,young adult,neutral
,3626cpb1682,90,"Minifigure, Head Dual Sided Black Glasses with White Lenses, Sideburns and Moustache, Neutral / Smiling Pattern (John)",Light Nougat,male,young adult,smile
,3626bpb0485,90,"Minifigure, Head Dual Sided HP Dumbledore Glasses / No Glasses Pattern",Light Nougat,male,older adult,neutral
,3626bpb0485,90,"Minifigure, Head Dual Sided HP Dumbledore Glasses / No Glasses Pattern",Light Nougat,male,older adult,smile
,3626cpb0485,90,"Minifigure, Head Dual Sided HP Dumbledore Glasses / No Glasses Pattern",Light Nougat,male,older adult,neutral
,3626cpb0485,90,"Minifigure, Head Dual Sided HP Dumbledore Glasses / No Glasses Pattern",Light Nougat,male,older adult,smile
,3626bpb0637,90,"Minifigure, Head Dual Sided White Headband and Cheek Lines, Frown / Determined Pattern (Batman)",Light Nougat,male,young adult,neutral
,3626bpb0637,90,"Minifigure, Head Dual Sided White Headband and Cheek Lines, Frown / Determined Pattern (Batman)",Light Nougat,male,young adult,smile
,3626cpb1361,90,"Minifigure, Head Dual Sided Beard, Brown Eyebrows, Moustache, White Pupils, Neutral / Raised Left Eyebrow Pattern (SW Qui-Gon)",Light Nougat,male,young adult,neutral
,3626cpb1361,90,"Minifigure, Head Dual Sided Beard, Brown Eyebrows, Moustache, White Pupils, Neutral / Raised Left Eyebrow Pattern (SW Qui-Gon)",Light Nougat,male,young adult,smirk
,3626cpb1468,90,"Minifigure, Head Beard Black Full, Black Eyebrows, White Pupils Pattern",Light Nougat,male,young adult,neutral
,3626cpb2486,90,"Minifigure, Head Beard Black Full, Black Eyebrows, White Pupils, Med. Nougat Lines Under Eyes and Chin Pattern",Light Nougat,male,young adult,neutral
,3626bpb0414,90,"Minifigure, Head Beard Black Full, Thick Black Eyebrows, White Pupils Pattern",Light Nougat,male,young adult,neutral
,3626cpb1669,90,"Minifigure, Head Beard Brown Bushy Full, Brown Eyebrows, White Pupils, Smile Pattern (Shkodran Mustafi)",Light Nougat,male,young adult,neutral
,3626bpb0977,90,"Minifigure, Head Beard Dark Brown Full, Dark Brown Eyebrows, White Pupils, Crow's Feet Pattern",Light Nougat,male,older adult,neutral
,3626cpb1579,90,"Minifigure, Head Beard White Stubble, Black Eyebrows, Cheek Lines Pattern (Commander Gregor)",Light Nougat,male,young adult,neutral
,3626bpb0620,90,"Minifigure, Head Beard with Brown Eyebrows, Moustache and Beard Pattern",Light Nougat,male,young adult,neutral
,3626bpx325,90,"Minifigure, Head Beard with Dark Orange Trim Beard (round below mouth) and Eyebrows, Gold Headset Pattern",Light Nougat,male,young adult,neutral
,3626cpb1172,90,"Minifigure, Head Beard with SW Gray Beard and Eyebrows, Furrowed Brow, White Pupils, Cheek Lines Pattern (SW Obi-Wan)",Light Nougat,male,young adult,neutral
,3626bpb0263,90,"Minifigure, Head Beard with SW Gray Beard and Eyebrows, Lines under Eyes, Furrowed Brow Pattern",Light Nougat,male,young adult,neutral
,3626cpb1976,90,"Minifigure, Head Dark Bluish Gray Eyebrows and Moustache, Silver and Gold Sunglasses Pattern",Light Nougat,male,young adult,neutral
,3626cpb2190,90,"Minifigure, Head Dark Brown Eyebrows and Small Moustache, Med. Nougat Sagging Lines Under Eyes and Chin Pattern",Light Nougat,male,young adult,neutral
,3626cpb2167,90,"Minifigure, Head Dark Brown Eyebrows, Dark Orange Contour Lines and Chin Pattern",Light Nougat,neutral,young adult,neutral
,3626cpb2710,90,"Minifigure, Head Dark Orange Brow Furrow, Black Sunglasses with White Stripes, Dark Brown Horseshoe Moustache Pattern",Light Nougat,male,young adult,neutral
,3626cpb2223,90,"Minifigure, Head Dark Orange Bushy Eyebrows, Med. Nougat Facial Lines Pattern",Light Nougat,neutral,young adult,neutral
,3626cpb2530,90,"Minifigure, Head Dark Purple Left Side with Red Eye and Magenta Swirls Pattern",Light Nougat,neutral,young adult,neutral
,3626cpb1610,90,"Minifigure, Head Dark Tan Eyebrows, White Pupils, Eye Bags, Chin Dimple and Cheek Lines Pattern (Toni Kroos)",Light Nougat,male,older adult,neutral
,3626cpb1608,90,"Minifigure, Head Dark Tan Eyebrows, White Pupils, Forehead and Cheek Lines, Chin Dimple Pattern (Bastian Schweinsteiger)",Light Nougat,male,young adult,neutral
,3626cpb2685,90,"Minifigure, Head Dual Sided Gold Glasses, Dark Brown Eyebrows, Moustache, Goatee, Happy / Frown Pattern",Light Nougat,male,young adult,neutral
,3626cpb1696,90,"Minifigure, Head Forehead Lines, Dark Bluish Gray Eyebrows and Moustache, Gold Lowered Eyeglasses Pattern",Light Nougat,male,young adult,neutral
,3626bpb0071,90,"Minifigure, Head Glasses with Black Goggles, Gray Chin Strap Pattern (SW Imperial AT-ST Pilot)",Light Nougat,male,young adult,neutral
,3626bpb0483,90,"Minifigure, Head Glasses with Bushy Moustache and Eyebrows Pattern (HP Flitwick)",Light Nougat,male,young adult,neutral
,3626cpb0483,90,"Minifigure, Head Glasses with Bushy Moustache and Eyebrows Pattern (HP Flitwick)",Light Nougat,male,young adult,neutral
,3626bpb0178,90,"Minifigure, Head Glasses with Monocle (Strapped) and Scars Pattern (HP Mad-Eye Moody)",Light Nougat,male,older adult,neutral
,3626bpx66,3,"Minifigure, Head Glasses with Moustache Pattern",Yellow,male,young adult,neutral
,3626cpb2353,90,"Minifigure, Head Gray Bushy Eyebrows, Stubble, Lines on Cheeks Pattern (Griff Halloran)",Light Nougat,male,young adult,neutral
,3626cpb2189,90,"Minifigure, Head Light and Dark Bluish Gray Eyebrows Furrowed, Moustache, Beard, Silver Semicircle Glasses Pattern",Light Nougat,male,young adult,neutral
,3626cpb1863,90,"Minifigure, Head Male Black Eye Mask, Dark Bluish Gray Thin Moustache Pattern",Light Nougat,male,young adult,neutral
,3626bpb0563,90,"Minifigure, Head Male Brown Eyebrows, White Pupils, Cheek Lines Pattern",Light Nougat,male,young adult,neutral
,3626cpb0563,90,"Minifigure, Head Male Brown Eyebrows, White Pupils, Cheek Lines Pattern",Light Nougat,male,young adult,neutral
,3626cpb1997,90,"Minifigure, Head Male Brown Stubble, Dark Brown Eyebrows, Oval Mouth and Scar Pattern (SW DJ)",Light Nougat,male,young adult,neutral
,3626bpx329,90,"Minifigure, Head Male Crow's Feet, Eyebrows, Moustache and Rodent Teeth Pattern (HP Wormtail)",Light Nougat,male,older adult,neutral
,3626bpb0801,90,"Minifigure, Head Male Eyepatch, Black Bushy Beard, Moustache and Missing Tooth Pattern",Light Nougat,male,young adult,neutral
,3626bpx298,90,"Minifigure, Head Male Gold Headset, Brown Eyebrows, Light Cuts/Scars Pattern",Light Nougat,male,young adult,neutral
,3626bpb0066,90,"Minifigure, Head Male Gray Moustache, Goatee, and Eyebrows Pattern",Light Nougat,male,young adult,neutral
,3626bpb0519,90,"Minifigure, Head Male Large Blue Eyes and Cheek Lines Pattern (SW Clone Wars Mandalorian)",Light Nougat,male,young adult,neutral
,3626cpb0519,90,"Minifigure, Head Male Large Blue Eyes and Cheek Lines Pattern (SW Clone Wars Mandalorian)",Light Nougat,male,young adult,neutral
,3626cpb0755,90,"Minifigure, Head Male Large Blue Eyes, Cheek Lines and High Brow Pattern (SW Clone Wars Pre Vizsla)",Light Nougat,male,young adult,neutral
,3626bpb0065,90,"Minifigure, Head Male Left Eye Scarred Area and No Eyebrow, Ponytail on Back Pattern (Prince Zuko)",Light Nougat,male,young adult,neutral
,3626cpb1840,90,"Minifigure, Head Male Scars Front and Back, White Pupils, Black Thin Mouth Pattern",Light Nougat,male,young adult,neutral
,3626bpb0252,90,"Minifigure, Head Male SW Gray Stubble and Gray Eyebrows Pattern (Owen Lars)",Light Nougat,male,young adult,neutral
,3626bpb0623,90,"Minifigure, Head Male SW Gray Stubble and Scar over Right Missing Eye Pattern (Commander Wolffe)",Light Nougat,male,young adult,neutral
,3626cpb0618,90,"Minifigure, Head Male Vertical Cheek Lines, White Pupils Pattern (HP Stan Shunpike)",Light Nougat,male,young adult,neutral
,3626bpb0209,90,"Minifigure, Head Moustache Thin Gray, Black Eyebrows, Scratches/Scars across Face Pattern (HP Professor Lupin)",Light Nougat,male,young adult,neutral
,3626bpb0032,90,"Minifigure, Head Moustache Thin, Laugh Lines, Sideburns, White Pupils Pattern (Alfred the Butler)",Light Nougat,male,older adult,neutral
,3626bpb0207,90,"Minifigure, Head Moustache with Eyebrows, White Pupils, and Stubble Pattern (HP Sirius Black)",Light Nougat,male,young adult,neutral
,3626cpb1609,90,"Minifigure, Head Reddish Brown Eyebrows, Chin and Moustache Stubble, White Pupils Pattern (Mario Götze)",Light Nougat,male,young adult,neutral
,3626cpb0986,90,"Minifigure, Head SW Blue Eyes, Tribal Tattoo, Stubble and Scars Pattern (Obi-Wan - Rako Hardeen)",Light Nougat,male,young adult,neutral
,3626cpb2098,90,"Minifigure, Head White Bushy Eyebrows, Beard and Wrinkles Pattern (SW Ki-Adi-Mundi)",Light Nougat,male,older adult,neutral
,3626cpb2482,90,"Minifigure, Head White Eyebrows and Beard, Round Black Glasses Pattern",Light Nougat,male,young adult,neutral
,3626cpb2395,90,"Minifigure, Head Dual Sided Dark Brown Eyebrows, Mole on Left Cheek, Neutral / Scared Pattern",Light Nougat,neutral,young adult,sad
,3626cpb2395,90,"Minifigure, Head Dual Sided Dark Brown Eyebrows, Mole on Left Cheek, Neutral / Scared Pattern",Light Nougat,neutral,young adult,scared
,3626cpb2709,90,"Minifigure, Head Dual Sided Child Freckles, White Pupils, Dirt Stains, Reddish Brown Eyebrows PatternCatalog: Parts: Minifigure, Head",Light Nougat,neutral,child,sad
,3626cpb2709,90,"Minifigure, Head Dual Sided Child Freckles, White Pupils, Dirt Stains, Reddish Brown Eyebrows PatternCatalog: Parts: Minifigure, Head",Light Nougat,neutral,child,smile
,3626bpb0237,90,"Minifigure, Head Male Scars Red Left & Right, No Eyebrows Pattern",Light Nougat,male,young adult,sad
,3626cpb1998,90,"Minifigure, Head Dual Sided Dark Tan Moustache and Beard with Gray Pattern, Sad / Angry Pattern (SW Luke Skywalker)",Light Nougat,male,young adult,sad
,3626cpb1998,90,"Minifigure, Head Dual Sided Dark Tan Moustache and Beard with Gray Pattern, Sad / Angry Pattern (SW Luke Skywalker)",Light Nougat,male,young adult,angry
,3626cpb0947,90,"Minifigure, Head Dual Sided LotR Frodo Brown Eyebrows Worried / Angry Pattern",Light Nougat,male,young adult,sad
,3626cpb0947,90,"Minifigure, Head Dual Sided LotR Frodo Brown Eyebrows Worried / Angry Pattern",Light Nougat,male,young adult,angry
,3626cpb1435,90,"Minifigure, Head Dual Sided LotR Gimli Bushy Brown Eyebrows, Sad / Grimacing Pattern",Light Nougat,male,young adult,sad
,3626cpb1435,90,"Minifigure, Head Dual Sided LotR Gimli Bushy Brown Eyebrows, Sad / Grimacing Pattern",Light Nougat,male,young adult,angry
,3626cpb0733,90,"Minifigure, Head Dual Sided LotR Gimli Bushy Brown Eyebrows, Stern / Grimacing Pattern",Light Nougat,male,young adult,sad
,3626cpb0733,90,"Minifigure, Head Dual Sided LotR Gimli Bushy Brown Eyebrows, Stern / Grimacing Pattern",Light Nougat,male,young adult,angry
,3626cpb1855,90,"Minifigure, Head Dual Sided Thick Gray Eyebrows, Cheek Lines, White Pupils, Neutral / Angry Pattern (Han Solo)",Light Nougat,male,young adult,sad
,3626cpb1855,90,"Minifigure, Head Dual Sided Thick Gray Eyebrows, Cheek Lines, White Pupils, Neutral / Angry Pattern (Han Solo)",Light Nougat,male,young adult,angry
,3626cpb0825,90,"Minifigure, Head Dual Sided Brown Eyebrows, Moustache, White Pupils / Sad Pattern (SW Malakili)",Light Nougat,male,young adult,sad
,3626cpb0825,90,"Minifigure, Head Dual Sided Brown Eyebrows, Moustache, White Pupils / Sad Pattern (SW Malakili)",Light Nougat,male,young adult,frown
,3626cpb1023,90,"Minifigure, Head Dual Sided LotR Dark Orange Moustache, Goatee, Bushy Eyebrows, Wrinkles, Yellowed Teeth, Smile / Open Mouth Pattern",Light Nougat,male,older adult,sad
,3626cpb1023,90,"Minifigure, Head Dual Sided LotR Dark Orange Moustache, Goatee, Bushy Eyebrows, Wrinkles, Yellowed Teeth, Smile / Open Mouth Pattern",Light Nougat,male,older adult,happy
,3626cpb0822,90,"Minifigure, Head Dual Sided LotR Elf with Cheekbones, Age Lines, Calm / Happy Pattern",Light Nougat,male,older adult,sad
,3626cpb0822,90,"Minifigure, Head Dual Sided LotR Elf with Cheekbones, Age Lines, Calm / Happy Pattern",Light Nougat,male,older adult,happy
,3626cpb2803,90,"Minifigure, Head Dual Sided, Black Eyebrows, Right Raised, Dark Orange Cheek Lines, Closed Mouth / Open Mouth Pattern",Light Nougat,neutral,young adult,sad
,3626cpb2803,90,"Minifigure, Head Dual Sided, Black Eyebrows, Right Raised, Dark Orange Cheek Lines, Closed Mouth / Open Mouth Pattern",Light Nougat,neutral,young adult,sad
,3626cpb1266,90,"Minifigure, Head Dual Sided White Strip on Forehead and Cheek Lines, Open Mouth Smile / Stubble, Teeth, Angry Pattern",Light Nougat,male,young adult,sad
,3626cpb1266,90,"Minifigure, Head Dual Sided White Strip on Forehead and Cheek Lines, Open Mouth Smile / Stubble, Teeth, Angry Pattern",Light Nougat,male,young adult,scared
,3626cpb2166,90,"Minifigure, Head Dual Sided Light Bluish Gray and White Eyebrow and Beard, Neutral / Slight Smile with Gold Glasses Pattern",Light Nougat,male,young adult,sad
,3626cpb2166,90,"Minifigure, Head Dual Sided Light Bluish Gray and White Eyebrow and Beard, Neutral / Slight Smile with Gold Glasses Pattern",Light Nougat,male,young adult,smile
,3626cpb0730,90,"Minifigure, Head Dual Sided LotR Frodo Brown Eyebrows Worried / Lopsided Smile Pattern",Light Nougat,male,young adult,sad
,3626cpb0730,90,"Minifigure, Head Dual Sided LotR Frodo Brown Eyebrows Worried / Lopsided Smile Pattern",Light Nougat,male,young adult,smile
,3626cpb1578,90,"Minifigure, Head Beard White, Moustache, Gray Eyebrows, Cheek Lines, Scar over Right Missing Eye Pattern (Commander Wolffe)",Light Nougat,male,young adult,sad
,3626bpb0618,90,"Minifigure, Head Male Vertical Cheek Lines, White Pupils Pattern (HP Stan Shunpike)",Light Nougat,male,young adult,sad
,3626bpb0679,90,"Minifigure, Head Male, Dark Tan Beard and Eyebrows, Orange Visor Pattern",Light Nougat,male,young adult,sad
,3626cpb0679,90,"Minifigure, Head Male, Dark Tan Beard and Eyebrows, Orange Visor Pattern",Light Nougat,male,young adult,sad
,3626cpb1710,90,"Minifigure, Head Reddish Brown Headband with Squinted Batman Eyes, Sad Mouth Pattern",Light Nougat,male,young adult,sad
,3626cpb1365,90,"Minifigure, Head Tan Eyebrows and Beard, Cheek Lines and Frown Pattern (SW Rebel Trooper)",Light Nougat,male,young adult,sad
,3626cpb1725,90,"Minifigure, Head White Headband, Reddish Brown Cheek Lines, Black Stubble Pattern",Light Nougat,male,young adult,sad
,3626cpb0975,90,"Minifigure, Head Dual Sided Brown Eyebrows, White Pupils, Chin Dimple, Smile / Open Mouth Scared Pattern",Light Nougat,neutral,young adult,scared
,3626cpb0975,90,"Minifigure, Head Dual Sided Brown Eyebrows, White Pupils, Chin Dimple, Smile / Open Mouth Scared Pattern",Light Nougat,neutral,young adult,smile
,3626cpb1270,90,"Minifigure, Head Black Eyebrows, Wide Eyes, Open Mouth, Teeth and Tongue, Surprised Pattern",Light Nougat,neutral,young adult,scared
,3626cpb2006,90,"Minifigure, Head Bright Light Orange Eyebrows, Wide Open Mouth with Teeth and Red Tongue Pattern",Light Nougat,neutral,young adult,scared
,3626bpb0873,90,"Minifigure, Head Dual Sided Bushy Orange Eyebrows, Cheek Lines, Frown / Angry Pattern (Aquaman)",Light Nougat,male,young adult,scared
,3626bpb0873,90,"Minifigure, Head Dual Sided Bushy Orange Eyebrows, Cheek Lines, Frown / Angry Pattern (Aquaman)",Light Nougat,male,young adult,neutral
,3626cpb0567,90,"Minifigure, Head Dual Sided PotC Philip Thick Brown Eyebrows and Cheek Lines, Determined / Angry Pattern",Light Nougat,neutral,young adult,scared
,3626cpb0567,90,"Minifigure, Head Dual Sided PotC Philip Thick Brown Eyebrows and Cheek Lines, Determined / Angry Pattern",Light Nougat,neutral,young adult,neutral
,3626cpb0637,90,"Minifigure, Head Dual Sided White Headband and Cheek Lines, Frown / Determined Pattern (Batman)",Light Nougat,male,young adult,scared
,3626cpb0637,90,"Minifigure, Head Dual Sided White Headband and Cheek Lines, Frown / Determined Pattern (Batman)",Light Nougat,male,young adult,scared
,3626cpb2809,90,"Minifigure, Head Dual Sided, Scared Open Mouth with Dark Red Eyebrows and Freckles / Dark Brown Eyebrows and Small Mouth Pattern",Light Nougat,neutral,young adult,scared
,3626cpb2809,90,"Minifigure, Head Dual Sided, Scared Open Mouth with Dark Red Eyebrows and Freckles / Dark Brown Eyebrows and Small Mouth Pattern",Light Nougat,neutral,young adult,surprised
