"","item_number","description","category","item_link","minifigs_link","color_link","Name"
"92","10168pb01","Minifigure, Hair Combo, Hat with Hair, Cowboy with Star and Medium Nougat Hair in Braid Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=10168pb01","https://www.bricklink.com/catalogItemIn.asp?P=10168pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=10168pb01#T=C","Medium Nougat"
"93","10168pb01","Minifigure, Hair Combo, Hat with Hair, Cowboy with Star and Medium Nougat Hair in Braid Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=10168pb01","https://www.bricklink.com/catalogItemIn.asp?P=10168pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=10168pb01#T=C","White"
"94","68512pb02","Minifigure, Hair Combo, Hat with Hair, Long and Wavy with Pointed Hat and Gold Stars Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=68512pb02","https://www.bricklink.com/catalogItemIn.asp?P=68512pb02&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=68512pb02#T=C","Pearl Gold"
"95","18829pb01","Minifigure, Hair Combo, Hat with Hair, Pith Helmet and Dark Orange Hair in Ponytail Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=18829pb01","https://www.bricklink.com/catalogItemIn.asp?P=18829pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=18829pb01#T=C","Tan"
"96","18829pb02","Minifigure, Hair Combo, Hat with Hair, Pith Helmet and Red Hair in Ponytail Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=18829pb02","https://www.bricklink.com/catalogItemIn.asp?P=18829pb02&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=18829pb02#T=C","Tan"
"97","28430pb04","Minifigure, Hair Combo, Hat with Hair, Police with Dark Blue Top with Captain Gold Heart Decoration and Reddish Brown Hair Pulled into Bun Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=28430pb04","https://www.bricklink.com/catalogItemIn.asp?P=28430pb04&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=28430pb04#T=C","Dark Blue"
"98","28430pb03","Minifigure, Hair Combo, Hat with Hair, Police with Dark Blue Top with Gold Badge and Bright Light Yellow Hair Pulled into Bun Pattern (BAM)","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=28430pb03","https://www.bricklink.com/catalogItemIn.asp?P=28430pb03&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=28430pb03#T=C","Black"
"99","28430pb03","Minifigure, Hair Combo, Hat with Hair, Police with Dark Blue Top with Gold Badge and Bright Light Yellow Hair Pulled into Bun Pattern (BAM)","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=28430pb03","https://www.bricklink.com/catalogItemIn.asp?P=28430pb03&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=28430pb03#T=C","Dark Blue"
"100","28430pb01","Minifigure, Hair Combo, Hat with Hair, Police with Dark Blue Top with Gold Badge and Dark Red Hair Pulled into Bun Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=28430pb01","https://www.bricklink.com/catalogItemIn.asp?P=28430pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=28430pb01#T=C","Black"
"101","28430pb01","Minifigure, Hair Combo, Hat with Hair, Police with Dark Blue Top with Gold Badge and Dark Red Hair Pulled into Bun Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=28430pb01","https://www.bricklink.com/catalogItemIn.asp?P=28430pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=28430pb01#T=C","Bright Light Yellow"
"102","28430pb01","Minifigure, Hair Combo, Hat with Hair, Police with Dark Blue Top with Gold Badge and Dark Red Hair Pulled into Bun Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=28430pb01","https://www.bricklink.com/catalogItemIn.asp?P=28430pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=28430pb01#T=C","Dark Red"
"103","28430pb02","Minifigure, Hair Combo, Hat with Hair, Police with Dark Blue Top with Gold Badge and Reddish Brown Hair Pulled into Bun Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=28430pb02","https://www.bricklink.com/catalogItemIn.asp?P=28430pb02&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=28430pb02#T=C","Dark Blue"
"104","68515pb01","Minifigure, Hair Combo, Hat with Hair, Short Bushy with Dark Tan Pointed Hat, Brim and Ear Muffs Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=68515pb01","https://www.bricklink.com/catalogItemIn.asp?P=68515pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=68515pb01#T=C","Dark Bluish Gray"
"105","27955pb01","Minifigure, Hair Combo, Hat with Hair, Soft Folded Brim with Dark Brown Bob Cut Hair Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=27955pb01","https://www.bricklink.com/catalogItemIn.asp?P=27955pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=27955pb01#T=C","Dark Blue"
"106","27955pb01","Minifigure, Hair Combo, Hat with Hair, Soft Folded Brim with Dark Brown Bob Cut Hair Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=27955pb01","https://www.bricklink.com/catalogItemIn.asp?P=27955pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=27955pb01#T=C","Dark Bluish Gray"
"107","27955pb02","Minifigure, Hair Combo, Hat with Hair, Soft Folded Brim with Dark Orange Bob Cut Hair Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=27955pb02","https://www.bricklink.com/catalogItemIn.asp?P=27955pb02&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=27955pb02#T=C","Red"
"108","41577pb01","Minifigure, Hair Combo, Large Glasses with Large Bowl Cut Hair, Light Nougat Lenses with Black Eyes Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=41577pb01","https://www.bricklink.com/catalogItemIn.asp?P=41577pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=41577pb01#T=C","Black"
"109","28149pb02","Minifigure, Hair Combo, Large Thick Glasses with Reddish Brown Hair, Parted and Wavy with Bright Green Lenses, Partial Wink on Right Eye Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=28149pb02","https://www.bricklink.com/catalogItemIn.asp?P=28149pb02&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=28149pb02#T=C","Black"
"110","28149pb02","Minifigure, Hair Combo, Large Thick Glasses with Reddish Brown Hair, Parted and Wavy with Bright Green Lenses, Partial Wink on Right Eye Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=28149pb02","https://www.bricklink.com/catalogItemIn.asp?P=28149pb02&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=28149pb02#T=C","Reddish Brown"
"111","28149pb04","Minifigure, Hair Combo, Large Thick Glasses with Reddish Brown Hair, Parted and Wavy with Bright Green Lenses, Pupils Looking Forward Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=28149pb04","https://www.bricklink.com/catalogItemIn.asp?P=28149pb04&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=28149pb04#T=C","Black"
"112","28149pb04","Minifigure, Hair Combo, Large Thick Glasses with Reddish Brown Hair, Parted and Wavy with Bright Green Lenses, Pupils Looking Forward Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=28149pb04","https://www.bricklink.com/catalogItemIn.asp?P=28149pb04&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=28149pb04#T=C","Reddish Brown"
"113","28149pb03","Minifigure, Hair Combo, Large Thick Glasses with Reddish Brown Hair, Parted and Wavy with Bright Green Lenses, Pupils Looking Up Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=28149pb03","https://www.bricklink.com/catalogItemIn.asp?P=28149pb03&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=28149pb03#T=C","Black"
"114","28149pb01","Minifigure, Hair Combo, Large Thick Glasses with Reddish Brown Hair, Parted and Wavy with Light Nougat Skin and White Pupils Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=28149pb01","https://www.bricklink.com/catalogItemIn.asp?P=28149pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=28149pb01#T=C","Black"
"115","28149pb01","Minifigure, Hair Combo, Large Thick Glasses with Reddish Brown Hair, Parted and Wavy with Light Nougat Skin and White Pupils Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=28149pb01","https://www.bricklink.com/catalogItemIn.asp?P=28149pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=28149pb01#T=C","Reddish Brown"
"116","65478pb01","Minifigure, Hair Combo, Medium Length Hair with Braids, White Wolf Mask Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=65478pb01","https://www.bricklink.com/catalogItemIn.asp?P=65478pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=65478pb01#T=C","Black"
"117","73171pb01","Minifigure, Hair Combo, Swept Back with Black VR Visor Headset with 6 Lime Eyes Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=73171pb01","https://www.bricklink.com/catalogItemIn.asp?P=73171pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=73171pb01#T=C","Lime"
"118","5108","Minifigure, Hair Curly, Bushy, Hole on Top","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=5108","https://www.bricklink.com/catalogItemIn.asp?P=5108&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=5108#T=C","Black"
"119","5108","Minifigure, Hair Curly, Bushy, Hole on Top","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=5108","https://www.bricklink.com/catalogItemIn.asp?P=5108&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=5108#T=C","Trans-Purple"
"120","5726","Minifigure, Hair Dreadlocks Tousled and Spiked in Front, Short Back and Sides","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=5726","https://www.bricklink.com/catalogItemIn.asp?P=5726&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=5726#T=C","Black"
"121","95221pb01","Minifigure, Hair Dreadlocks with Beads and Dark Red Bandana Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=95221pb01","https://www.bricklink.com/catalogItemIn.asp?P=95221pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=95221pb01#T=C","Black"
"122","95221pb02","Minifigure, Hair Dreadlocks with Beads and Dark Red Brocade Bandana Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=95221pb02","https://www.bricklink.com/catalogItemIn.asp?P=95221pb02&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=95221pb02#T=C","Black"
"123","4530","Minifigure, Hair Female","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=4530","https://www.bricklink.com/catalogItemIn.asp?P=4530&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=4530#T=C","Black"
"124","4530","Minifigure, Hair Female","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=4530","https://www.bricklink.com/catalogItemIn.asp?P=4530&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=4530#T=C","Brown"
"125","4530","Minifigure, Hair Female","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=4530","https://www.bricklink.com/catalogItemIn.asp?P=4530&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=4530#T=C","Dark Orange"
"126","4530","Minifigure, Hair Female","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=4530","https://www.bricklink.com/catalogItemIn.asp?P=4530&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=4530#T=C","Dark Red"
"127","4530","Minifigure, Hair Female","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=4530","https://www.bricklink.com/catalogItemIn.asp?P=4530&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=4530#T=C","Dark Tan"
"128","4530","Minifigure, Hair Female","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=4530","https://www.bricklink.com/catalogItemIn.asp?P=4530&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=4530#T=C","Earth Orange"
"129","4530","Minifigure, Hair Female","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=4530","https://www.bricklink.com/catalogItemIn.asp?P=4530&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=4530#T=C","Green"
"130","4530","Minifigure, Hair Female","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=4530","https://www.bricklink.com/catalogItemIn.asp?P=4530&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=4530#T=C","Light Brown"
"131","4530","Minifigure, Hair Female","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=4530","https://www.bricklink.com/catalogItemIn.asp?P=4530&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=4530#T=C","Red"
"132","4530","Minifigure, Hair Female","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=4530","https://www.bricklink.com/catalogItemIn.asp?P=4530&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=4530#T=C","Reddish Brown"
"133","4530","Minifigure, Hair Female","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=4530","https://www.bricklink.com/catalogItemIn.asp?P=4530&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=4530#T=C","Tan"
"134","80831pb01","Minifigure, Hair Female Bangs and Flipped Ends, Bun on Top with Medium Azure Crescent Moon Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=80831pb01","https://www.bricklink.com/catalogItemIn.asp?P=80831pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=80831pb01#T=C","Black"
"135","80831pb02","Minifigure, Hair Female Bangs and Flipped Ends, Bun on Top with Pearl Gold Crescent Moon Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=80831pb02","https://www.bricklink.com/catalogItemIn.asp?P=80831pb02&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=80831pb02#T=C","Red"
"136","15503","Minifigure, Hair Female Beehive Style with Sideways Fringe","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=15503","https://www.bricklink.com/catalogItemIn.asp?P=15503&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=15503#T=C","Black"
"137","15503","Minifigure, Hair Female Beehive Style with Sideways Fringe","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=15503","https://www.bricklink.com/catalogItemIn.asp?P=15503&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=15503#T=C","Dark Bluish Gray"
"138","15503","Minifigure, Hair Female Beehive Style with Sideways Fringe","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=15503","https://www.bricklink.com/catalogItemIn.asp?P=15503&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=15503#T=C","Dark Pink"
"139","15503","Minifigure, Hair Female Beehive Style with Sideways Fringe","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=15503","https://www.bricklink.com/catalogItemIn.asp?P=15503&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=15503#T=C","Dark Purple"
"140","15503","Minifigure, Hair Female Beehive Style with Sideways Fringe","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=15503","https://www.bricklink.com/catalogItemIn.asp?P=15503&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=15503#T=C","Lavender"
"141","15503","Minifigure, Hair Female Beehive Style with Sideways Fringe","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=15503","https://www.bricklink.com/catalogItemIn.asp?P=15503&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=15503#T=C","Medium Nougat"
"142","15503pb01","Minifigure, Hair Female Beehive Style with Sideways Fringe with Silver Spider in Web Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=15503pb01","https://www.bricklink.com/catalogItemIn.asp?P=15503pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=15503pb01#T=C","Black"
"143","1988","Minifigure, Hair Female Coiled and Braided, Swept over Left Side","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=1988","https://www.bricklink.com/catalogItemIn.asp?P=1988&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=1988#T=C","Black"
"144","1988","Minifigure, Hair Female Coiled and Braided, Swept over Left Side","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=1988","https://www.bricklink.com/catalogItemIn.asp?P=1988&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=1988#T=C","Dark Purple"
"145","1988","Minifigure, Hair Female Coiled and Braided, Swept over Left Side","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=1988","https://www.bricklink.com/catalogItemIn.asp?P=1988&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=1988#T=C","Magenta"
"146","53126","Minifigure, Hair Female Coiled with Large High Bun","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=53126","https://www.bricklink.com/catalogItemIn.asp?P=53126&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=53126#T=C","Black"
"147","53126","Minifigure, Hair Female Coiled with Large High Bun","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=53126","https://www.bricklink.com/catalogItemIn.asp?P=53126&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=53126#T=C","Dark Brown"
